Country,City,Company Name,Address,Phone,Website,Email
sweden,sundsvall,DSV AIR & SEA AB,"Box 814, SE-851 23 Sundsvall, Sweden",+46 (0)60 14 37 30,www.dsv.com/se,ulf.petterson@dfdstrandport.se
sweden,vasteras,KUEHNE + NAGEL AB,", Sweden",+46 (0)21 38 37 50,www.kuehne-nagel.com,
switzerland,balerna,DSV LOGISTICS SA,"Via Passeggiata 24, CH-6828 Balerna, Switzerland",+41 (0)91 69 50 606,www.dsv.com/ch,info.balerna@ch.dsv.com
switzerland,basle,BELSPED GLOBAL LOGISTICS GMBH,"PO Box 235, Euroairport, CH-4030 Basle, Switzerland",+41 (0)61 325 41 88,www.belsped.com,euroairport@belsped.com
switzerland,basle,FRACHT AG,"Birsigstrasse 79, Postfach, CH-4011 Basel, Switzerland",+41 (0)61 287 95 55,www.fracht.com,fracht@frachtag-bs.ch
switzerland,basle,GENERAL TRANSPORT LTD,"St Albanring 254, CH-4002 Basle, Switzerland",+41 (0)61 319 25 25,www.general-transport.com,bombis@general-transport.com
switzerland,basle,GONDRAND LTD,"Uferstrasse 70, CH-4057 Basle, Switzerland",+41 (0)61 285 30 00,www.gondrand-logistics.com,group@gondrand.ch
switzerland,basle,KUEHNE + NAGEL INTERNATIONAL AG,"St,Jakobs-Strasse 110, Postfach, CH-4132 Muttenz 2, BL, Switzerland",+41 (0)61 465 66 67,www.kuehne-nagel.com,info.muttenz@kuehne-nagel.com
switzerland,basle,LAMPRECHT TRANSPORT LTD,"Peter Merian-Strasse 48, CH-4002 Basle, Switzerland",+41 (0)61 284 74 74,www.lamprecht.ch,mailbox@lamprecht.ch
switzerland,basle,RHENUS FREIGHT LOGISTICS AG,"Bonergasse 10, CH-4019 Basel, Switzerland",+41 (0)58 856 94 20,www.rhenus.ch,info.rfl@ch.rhenus.com
switzerland,basle,SCHNEIDER + CO LTD,"Solothurnerstrasse 48, CH-4002 Basel, Switzerland",+41 (0)61 365 96 90,www.schneider-transport.com,dgirod@schneider-transport.com
switzerland,basle,SCHUMACHER SPEDITEAM LTD,"PO Box, Birsig str, CH-4011 Basle, Switzerland",+41 (0)61 284 98 00,www.spediteam.ch,spediteam@spediteam.ch
switzerland,basle,LESCHACO (SUISSE) S.A.,"Steinengraben 55, Postfach 4002, Basel, Switzerland",(41) 61.2011 474,www.leschaco.com,info@leschaco.ch
switzerland,basle_euroairport,KUEHNE + NAGEL INTERNATIONAL AG,"Postfach 218, CH-4030 Basel-Flughafen, Switzerland",+41 (0)61 325 12 77,www.kuehne-nagel.com,info.basel@kuehne-nagel.com
switzerland,basle_mulhouse airport,ATT AIR TRUCK TRANSPORT LTD,"PO Box, CH-4030 Basle Airport, Switzerland",+41 (0)61 325 33 30,www.attbasel.ch,trucking@attbasel.ch
switzerland,basle_mulhouse airport,ACS AIR CARGO SERVICE AG,"Basel-Flughafen, Switzerland",+41 (0)61 325 25 87,www.attbasel.ch,trucking@attbasel.ch
switzerland,chiasso,EXPEDITORS INTERNATIONAL EI (SWITZERLAND) SAGL,"Via Passeggiata 24, Chiasso, Switzerland",+41 (0)91 695 71 70,www.expeditors.com,
switzerland,chiasso,INTERMODAL CONTAINER LOGISTICS SA,"CH-6830 Chiasso, Switzerland",+41-91-683 77 01,www.icl.eu.com,switzerland@icl.eu.com
switzerland,chiasso,T.S.T. - TRANSOCEAN SYSTEM TRANSPORT SA,"Via Lavizzari 6, CH 6830 Chiasso, Switzerland",+41 91 69 57 260,www.tstcargo.com,tst@tstcargo.com
switzerland,chur,WURTH LOGISTICS AG,"Aspermontstrasse 1, CH-7004 Chur, Switzerland",+41 (0)81 558 38 01,www.wurth-logistics.com,manuel.knoepfli@wurth-logistics.com
switzerland,geneva,SATI TRANSPORTS SA,"2, Rue Antoine Jolivet, 1211 Geneva,  Switzerland",+41228270163,www.sati.ch,patric.stauffer@sati.ch
switzerland,geneva,SOMATRA SA,"4bis, route des Jeunes, CH-1211 Geneva, Switzerland",+41 (0)22 827 38 38,www.somatra.ch,gva@somatra.ch
switzerland,geneva,SCHNEIDER + CO LTD,"5 Route des Mouli�res, Meyrin, CH-1217 Geneva, Switzerland",+41 (0)22 989 10 50,www.schneider-transport.com,gva@schneider-transport.com
switzerland,geneva,CROWN LOGISTICS - GENEVA,"Chemin des Papillons 4, Cointrin / Geneve, 1216, Switzerland",+(41) 22 775 01 00,www.crownrelo.com,geneva@crownrelo.com
switzerland,geneva,DOUANE PARTNERS,"2 Rte du Grand Lancy, CP13272, 1211 Geneve 26, Switzerland",+41 (0)22 301 2512,www.douanepartner.com,info@douanepartner.com
switzerland,geneva airport,NV LOG SA,"Freight Building 5, Office E128, CH-1211 Geneva 5 Airport, Switzerland",+41 (0)22 817 40 90,www.nvlogistics.com,info@nvlogistics.com
switzerland,geneva airport,REX TRANSPORT ANIMALS,"CP 1159, Halle entr�e 3, E79, CH-1278 La Rippe, GE, Switzerland",+41 (0)22 900 20 04,www.rexexpress.com,travel@rexexpress.com
switzerland,lausanne,CROWN LOGISTICS - LAUSANNE,"Zone Industrielle Le Tresi 6C, 1028 Preverenges, Switzerland",+(41) 21 621 7000,www.crownrelo.com,lausanne@crownrelo.com
switzerland,munchenstein,FIEGE LOGISTIK (SCHWEIZ) AG,"Genaustrasse 11, CH-4142 Munchenstein, Switzerland",+41 (0)61 337 44 44,www.fiege.ch,info@fiege.ch
switzerland,pratteln,GLOB-SPED AG,"Salinenstrasse 61, CH-4133 Pratteln, Switzerland",+41 (0)61 337 32 35,www.glob-sped.ch,r.etter@glob-sped.ch
switzerland,pratteln,EMONS TRANSPORTE AG,"Niderfeldstrasse 5, 4133 Pratteln / BL, Switzerland",+41 (0) 61 826 80-20,www.emons.ch,basel@emons.ch
switzerland,ruemlang,NATCO AG,"Oberglatterstrasse 35, CH-8153 Ruemlang, Switzerland",+41 (0)44 818 79 00,www.natco.ch,b.munz@natco.ch
switzerland,schindellegi,KUEHNE + NAGEL INTERNATIONAL AG,"Kuhne + Nagel-Haus, Dorfstrasse 50, Postfach 67, CH-8834  SZ, Switzerland",+41 (0)44 786 95 11,www.kuehne-nagel.com,info.schindelegi@kuehne-nagel.com
switzerland,st. margrethen,EMONS TRANSPORTE AG,"Grenzstrasse 24, 9430 St. Margrethen, Switzerland",+41 (0) 71-74 74 79-0,www.emons.ch,st.margrethen@emons.ch
switzerland,thayngen,EMONS TRANSPORTE AG,"Bietingerstrasse 98, 8240 Thayngen, Switzerland",+41 (0) 52-64 58 00-0,www.emons.ch,thayngen@emons.ch
switzerland,zug,BISSIG UMZUEGE - UMZUGSFIRMA,"Baarerstrasse 71, 6300 Zug, Schweiz",+41 588 03 29,bissigumzuege.ch/,bissig.umzuege@gmail.com
switzerland,zug,WEBER-VONESCH AG,"Chollerstrasse 3, CH-6303 Zug, Switzerland",+41 (0)41 747 44 44,www.weber-vonesch.ch,transport@weber-vonesch.ch
switzerland,zurich,INTRAPASS GMBH,"Check-in 2, Zurich Flughafen, Schweiz",+41 (0)43 816 2818,www.intrapass.ch,info@intrapass.ch
switzerland,zurich,RUWA SPED LTD.,"Fracht West, Entrance 2, P.O. Box 255, CH-8058 Zurich Airport, Switzerland",+41 43 816 31 31,www.ruwasped.ch,info@ruwasped.ch
switzerland,zurich,NOVA TRAFFIC LTD.,"Schaffhauserstrasse 115, 8302 Kloten, Zurich, Switzerland",+41 44 800 7100,www.novatraffic.ch,nova@novatraffic.ch
switzerland,zurich,AGILITY LOGISTICS AG,"PO Box 206, CH-8058 Zurich Airport, Switzerland",+41 (0)44 874 81 00,www.agilitylogistics.com,
switzerland,zurich,ATLANTIC FORWARDING GROUP,"Rutistrasse 28, Schlieren, CH-8952 Zurich, Switzerland",+41 (0)1 732 21 11,www.atlanticforwarding.com,gm@group.atlanticforwarding.com
switzerland,zurich,CARGOCARE AG,"Building G1, CH-8423 Embraport-Zurich, Switzerland",+41 (0)44 866 31 31,www.cargocare.ch,contact@cargocare.ch
switzerland,zurich,DB SCHENKER SCHWEIZ,"Rautistrasse 77, CH-8048 Zurich, Switzerland",+41 (0)585 895 600,www.schenker.ch,hq.swiss@schenker.com
switzerland,zurich,INTER ROUTE GMBH,"Regensdorferstrasse 29A, CH-8049 Zurich, Switzerland",+41 (0)43 311 59 75,www.inter-route.com,info@inter-route.com
switzerland,zurich,CROWN LOGISTICS - ZURICH,"Europastrasse 31, Glattbrugg (Zurich), CH-8152, Switzerland",+(41) 44 454 4800,www.crownrelo.com,zurich@crownrelo.com
switzerland,zurich,FREIGHT NAVIGATOR AG (HQ),"Freight Building West 2nd Fl., Suite 2-336, Zurich, Switzerland",+41 (43) 8163140,www.freightnavigator.ch,admin@freightnavigator.ch
switzerland,zurich airport,FAST TRANS GMBH. INTERNATIONALE TRANSPORTE,"Fracht West, Postfach 153, 8058 Zurich-Flughafen, Zurich, Switzerland",+41 (0)43 816 65 1,www.fasttrans.ch,info@fasttrans.ch
switzerland,zurich airport,AAS FREIGHT AG,"PO Box 72, Fracht West, CH-8058 Zurich Airport, Switzerland",+41 (0)43 816 27 27,www.aasfreight.com,mail@aasfreight.com
switzerland,zurich airport,ACE PET MOVING,"P.O Box 43, Freight Building West, CH-8058 Zurich Airport, Switzerland",+41 (0)44 466 55 11,www.acepetmoving.com,info@acepetmoving.com
switzerland,zurich airport,DACHSER SPEDITION AG,"Europastrasse 23, CH-8152 Glattbrugg, Switzerland",+41 (0)44 809 43 43,www.dachser.com,dachser.zurich-asl@dachser.com
switzerland,zurich airport,FERRIER AIR CARGO AG,"Fracht West, CH-8058 Zurich Flughafen, Switzerland",+41 (0)43 816 36 26,www.ferrier.ch,info@ferrier.ch
switzerland,zurich airport,GEBRUDER WEISS GMBH,"Frachtof West, Room 2-395, CH-8058 Zurich Airport, Switzerland",+41 (0)58 458 56 01,www.gw-world.com,hans-peter.aeberli@gw-world.com
switzerland,zurich airport,AERO LINES GMBH,"Post Box 50, Operations Centre 4, Fracht Ost, CH-8058 Zurich Airport, Switzerland",+41 (0)43 816 70 12,www.aerolines.ch,sales@aerolines.ch
switzerland,zurich airport,AIR SEA CARGO LTD,"Frachthof West 2-353, CH-8058 Zurich Airport, Switzerland",+41 (0)43 816 23 11,www.airseacargo.ch,asc@airseacargo.ch
switzerland,zurich airport,ATLANTIC AIRFREIGHT SYSTEMS LTD,"Rutistrasse 28, CH-8058 Schlieren, Switzerland",+41 (0)1 732 21 81,www.atlanticforwarding.com,info@zrh.atlanticforwarding.com
switzerland,zurich airport,CARGOLOGIC AG,"PO Box, CH-8058 Zurich Airport, Switzerland",+41 (0)58 856 95 10,www.cargologic.com,cargologic@cargologic.com
switzerland,zurich airport,CLG AG,"Freight Building East, Entrance 6, Rooms 1-673, CH-8058 Zurich International Airport, Switzerland",+41 (0)43 816 79 30,www.clg.ch,info@clg.ch
syria,aleppo,CENTER OCEAN LOGISTICS - COL,"Fransiskan, Faith Al-Saqqal Str., Building No 8, Garden floor, Aleppo, Syria",+963991666744,www.colgr.com,info@colgr.com
syria,aleppo,GEZAIRI TRANSPORT,"Barmada Building, Customs Square, PO Box 137, Aleppo, Syria",+963 (0)21 227 4257,www.gezairi.com,gezairi.alp@scs-net.org
syria,aleppo,ATLAS FORWARDING CO,"Old Muasalat, Airport Road, Aleppo, Syria",+963 (0)21 322 2366,www.atlasfwg.ae,atlasfwg@emirates.net.ae
syria,damascus,COMPASS FREIGHT & LOGISTICS,"Kousour - Al Kousabary Street, Damascus, Syria",+96 31 1443 4406,www.compass-freight.net,info@compass-freight.net
syria,damascus,DAHBAR INTERNATIONAL CO.,Tajhiz Street - Tarazi Building - Damascus - Syria,+963112224597,www.dahbar.com,info@dahbar.com
syria,damascus,MIDDLE EAST OVERSEAS,"Damascus Hamra Street, Hilal Building #20, First Floor Office #9,  11408, Syria",+963 (0)11 332 5303,www.meos.cc,m.e.o.s@aloola.sy
syria,damascus,YAMINTRANS,"Damascus Tower 4th Floor Office 19, Jemhorya Street Victoria Area, Damacus, Syria",+963 (0)11 232 5927,www.yamintrans.com,m.breighesh@yamintrans.com
syria,damascus,GHORAYEB INTERNATIONAL FREIGHT FORWARDING CO - GIF...,"15th Floor, Damascus Tower, Victoria, Damascus, Syria",+963 (0)11 231 9442,www.ghorayebshipping.com,syria@gifco.com
syria,damascus,AFAMIA GROUP INTL. TRANSPORT & CLEARANCE,"Al Shaalan Ibin Maja Street 4, Building No 1,  060004, Syria",+963 (0)11 331 0055,www.afamiagroup.com,
syria,damascus,LEVANT TRANSPORT LOGISTICS,"15th Floor Damascus Tower, Office 11,12, Victoria, Damascus, Syria",+963 (0)944 211 168,www.logistics-sy.com,bassam@logistics-sy.com
syria,damascus,AL-ISRAA INTL. FREIGHT FORWARDER,"PO Box 9959, Mazzeh High Way Street,  963, Syria",+963 (0)11 611 9909,www.al-israa.com,al-israa@scs-net.org
syria,damascus,DHL GLOBAL FORWARDING,"Victoria Bridge-Sabbagh Building, Damascus, Syria",+963 (0)11 222 1857,www.nazhaco.com,dhl.gf@nazhaco.com
syria,damascus,POSTA PLUS NAZHA & DARWISH,"Inana Building, 1st Floor, Damascus Free Zone, Damascus, Syria",+963 (0)11 211 1870,www.nazhagroup.com,info@nazhagroup.com
syria,damascus,ARABIAN CARGO GROUP SYRIA,"Level 1, Arnous Bldg, Saeed Kahwaji Avenue, 29th Ayyar St, Damascus, Syria",+963 (0)11 231 0020,www.arabiancargo.com,info@arabiancargo.com
syria,damascus,CHAM CARGO SERVICES,"Mezzeh Fattaleh Street,  10508, Syria",+963 (0)11 211 9206,www.chamcargo.com,ccs@scs-net.org
syria,damascus,"ALTAJ GROUP SHIPPING & LOGISTICS SOLUTIONS, DIPLOM...","Customs Area, Free Zone,  00963, Syria",+963 (0)11 214 0393,www.altaj-group.com,wassim@altaj-group.com
syria,damascus,ATLAS FORWARDING CO,"Mawia Street, Harica, Damascus, Syria",+963 (0)11 221 3221,www.atlasfwg.ae,atlasfwg@emirates.net.ae
syria,damascus,GEZAIRI TRANSPORT,"Shibib Building, Brazil Street, Damascus, Syria",+963 (0)11 331 5301,www.gezairi.com,gezairi@gezairi.com
syria,damascus,NAZHA & DARWISH LTD,"Inana Bldg, 1st Floor, Damascus, Syria",+963 (0)11 211 1870,www.nazhagroup.com,info@nazhagroup.com
syria,damascus,SAMMAN TRANS,"Victoria Bridge, Damascus Tower Building, 16th Floor, Office 16-17, Damascus, Syria",+963 (0)11 232 1124,www.sammantrans.com,info@sammantrans.com
syria,homs,GEZAIRI TRANSPORT,"El-Amin Center, H Ibrahim Street, PO Box 1057, Homs, Syria",+963 (0)31 232421,www.gezairi.com,gezairi.hms@scs-net.org
syria,latakia,BAHHAR SHIPPING AGENCY & AWAD BROTHERS CO.,"8th of March Str. Opposite to Al Assad Hospital, Latakia, Syria",+963 41 470171,www.bahharshipping.com,info@bahharshipping.com
syria,lattakia,"ALTAJ GROUP SHIPPING & LOGISTICS SOLUTIONS, DIPLOM...",", Syria",+963 (0)41 211 6547,www.altaj-group.com,
syria,lattakia,ATLAS FORWARDING CO,"Judat Nazem St, Lattakia, Syria",+963 (0)41 46465,www.atlasfwg.ae,
syria,lattakia,GEZAIRI TRANSPORT,"Chafic Rayess Building, Port Street, PO Box 92, Lattakia, Syria",+963 (0)41 465745,www.gezairi.com,gezairi-ltk@scs-net.org
syria,lattakia,MIDTRANS SHIPPING & SERVICES,"Halponi, Mouslam Al Baroudi Str, Khouli Building, Second floor, Lattakia, Syria",+963 (0)11 225 3555,www.mid-trans.com,khaldoun@mid-trans.com
syria,lattakia,TRADE COORDINATION COMPANY,"Al Moutannabi Street, Al Kamillah, Farouk Ona Building, Lattakia, Syria",+963-41-235184,www.radec-lb.com,mail@radec-lb.com
syria,tartous,BAHHAR SHIPPING AGENCY & AWAD BROTHERS CO.,"Salheya Street, Al Wehda, Tartous, Syria",+963 43 325000,www.bahharshipping.com,infotts@bahharshipping.com
syria,tartus,GEZAIRI TRANSPORT,"Shami Building, Alminaa Street, PO Box 21, Tartus, Syria",+963 (0)43 311540,www.gezairi.com,gezairi-tst@scs-net.org
taiwan,dayuan shiang,"MARINA-LAND-AIR TRANSPORTATION CO. LTD.,","Room No.2016, 2Fl., No.107, Hang Siang Rd.  Taoyuan County, 33758, Taiwan",+886-3-3992058,www.mlatgroup.com,air@mlatgroup.com
taiwan,hsinchu,ALPHALOG FREIGHT SYSTEM CORP,", Taiwan",+886 3 383-4245,www.alphatpe.com.tw,
taiwan,hsinchu,U-FREIGHT TAIWAN LTD,"Room 302, 3/F, No 5 Industry East Road, VI Science-Based Industrial Park,  Taiwan, Taiwan",+886 35 878 210,www.ufreight.com,myyang@ufreight.com
taiwan,hsinchu,HELLMANN WORLDWIDE LOGISTICS LTD,"Room 402, 4Fl, No 5 Industry E Road, 6 Science-Based Industrial Park, Hsin-Chu 300, Taiwan",+886 3 578-1824,www.hellmann.net,acheng@tw.hellmann.net
taiwan,hsinchu,MANTRACO LTD,"2nd Floor 393 Kwan Fu Road, Sec 1, Hsinchu, Taiwan",+886 3 579-7868,www.mantraco.com.tw,
taiwan,hsinchu,MORRISON EXPRESS CORP LTD,"Room 410, 4F, 5 Industrial East Road 6th, Hsinchu Science Based Industrial Park, Hsinchu, Taiwan",+886 3 577-5170,www.morrisonexpress.com,wh_lin@morrisonexpress.com
taiwan,hsinchu,SPEEDMARK TRANSPORTATION LTD,"4F, No.5 East 6th Road, Science & Industrial Park, Hsinchu, Taiwan",+886 35 779-205,www.speedmark.com,info@speedmark.com.tw
taiwan,hsinchu,FAMOUS EXPRESS,"1F No.5 Industrial E. Rd 6 S.B.I.P Hsinchu 300, R.O.C., Taiwan",+866(03) 563-9888,www.fec.com.tw,c.s.dep@fec.com.tw
taiwan,kaohsiung,"RAYSONS GLOBAL LOGISTICS CO., LTD.","11F-1, No.29,  Haibian Road, Lingya Dist., Kaohsiung City 802, Taiwan, R.O.C.",+886 (0)7-269-5817,www.raysons.com.tw,jameschiu@raysons.com.tw
taiwan,kaohsiung,SPEEDMARK TRANSPORTATION LTD,"Room 9, 5/F, 553 Chung Shan II Road, Kaohsiung, Taiwan",+886 7 271-1230,www.speedmark.com,info@speedmark.com.tw
taiwan,kaohsiung,AIR SEA TRANSPORT INC,"No 155 10F-2 Sanduo 3rd, Kaohsiung, Taiwan",+886 7 331-1224,www.airseagroup.com,airseat@ms16.hinet.net
taiwan,kaohsiung,HELLMANN WORLDWIDE LOGISTICS LTD,"Room F, 18F-7, #31 Hai-Pien Road, Kaohsiung 802, Taiwan",+886 7 333-3326,www.hellmann.net,acheng@tw.hellmann.net
taiwan,kaohsiung,ORIENTAL LOGISTICS GROUP LTD,"6F-1, No 10 Sue Wei 4th Rd, Kaohsiung, Taiwan",+886 7 535-2901,www.olc-group.com,allen_wu@kao.olc-group.com
taiwan,kaohsiung,TRANSWORLD LOGISTICS INTL. CORP,"Room A5, 25F, No 31 Hai Pien Road, Kaohsiung 866, Taiwan",+886 7 269-5003,www.twlcorp.com.tw,anita_huang@twlcorp.com.tw
taiwan,kaohsiung,AGILITY,"Room 6, 4/F, 53 Chung Chen, 4th Rd, Kaohsiung, Taiwan",+886 7 211 1295,www.agility.com,
taiwan,kaohsiung,KINDLE EXPRESS & RESOURCES CO LTD,"10F-1, No 42 Haibian Road, Kaohsiung 80248, Taiwan",+886 7 261-5236,www.kindlerco.com,kindlerco@kindlerco.com
taiwan,kaohsiung,TRANSMATIC EXPRESS LTD,", Taiwan",+886 7 338-6581,www.transmatic.com.tw,
taiwan,kaohsiung,PHOENIX INTERNATIONAL FREIGHT SERVICES,"Room A6, 19F-l, No 6, Sihwei 3rd Road, Lingya District, Kaohsiung 802, Taiwan",+886 7 537-6777,www.phoenixintl.com,maggie.kao@phoenixintl.com.tw
taiwan,kaohsiung,RTG LOGISTICS LTD,"Room B-1, 14th Floor, No 29 Hai-Pien Road, Kaohsiung 80248, Taiwan",+886 7 335-9023,www.rtg.com.tw,kaohsiung@rtg.com.tw
taiwan,kaohsiung,SYMATRANS EXPRESS CO LTD,"3F-1, No 48 Haibian Road, Lingya District, Kaohsiung City, Taiwan",+886 7 211-6685,www.symastar.com.tw,peter@symastar.com.tw
taiwan,kaohsiung,TAIWAN FORWARDER CORP LTD,"Room 9, 4F 53 Chung Chen Road, Kaohsiung, Taiwan",+886 7 271-7998,www.taiwan-forwarder.com,logistics@taiwanforwarder.com
taiwan,kaohsiung,KUEHNE + NAGEL LTD,"8, Min Chuan 2nd Road, A-2 6th Floor, Kaohsiung 806, Taiwan R.O.C, Taiwan",+886 7 339-1085,www.kuehne-nagel.com,info.taipei@kuehne-nagel.com
taiwan,kaohsiung,MITEX INTERNATIONAL (HK) LTD,"No 533 Chung Shan, 2 Road Room 4, 5th Floor,  Taiwan, Taiwan",+886 7 215 0779,www.mitex-intl.com,
taiwan,kaohsiung,MORRISON EXPRESS CORP LTD,"6F-3, No 380 Min-Chuan 2nd Road, Kaohsiung, Taiwan",+886 7 331-8302,www.morrisonexpress.com,dennis_hsieh@morrisonexpress.com
taiwan,kaohsiung,PANALPINA TAIWAN LTD,"8th Floor, Malaysian Overseas Insurance, Kaohsiung Building, 168 Chung Cheng 4th Road, Kaohsiung, Taiwan",+886 7 272-6501,www.panalpina.com,info.taiwan@panalpina.com
taiwan,kaohsiung,GREAT CHINA TRANSPORTATION CO LTD,", Taiwan",+886 7 226-3913,www.gcttpe.com.tw,info@gcttpe.com.tw
taiwan,kaohsiung,K LINE AIR SERVICE (TAIWAN) LTD,"8F No 62-1 Chung Hua, 2nd Road,  Taiwan, Taiwan",+886 7 311 5701,www.klinelogistics.com,
taiwan,kaohsiung,ASE AIR SEA EXPRESS LTD,"Room B-1, 14th Floor, No 29 Hai-Pien Road, Kaohsiung, Taiwan",+886 7 335-9023,www.aser.com.tw,kaohsiung@aser.com.tw
taiwan,kaohsiung,CONSOLIDATOR INTERNATIONAL CO LTD,"11th Floor, No 1, 31 Kuo Kien Road, Chien Chen District, Kaohsiung, Taiwan",+886 7 815-4395,www.usgroupconsol.com,sherry@consol-tpe.com.tw
taiwan,kaohsiung,A-STAR LOGISTICS CORPORATION,"3F-1 No 48 Haibian Road, Lingya District, Kaohsiung City 80248, Taiwan",+886 7 211-6685,www.symastar.com.tw,peter@symastar.com.tw
taiwan,kaohsiung,TVL BUSINESS GROUP,"15F B1 Room No 29, Hai Pien Rd, Kaohsiung, Taiwan",+886 7 336-1925,www.tvlgroups.com,selinachang@tvlgroups.com
taiwan,kaohsiung,U-FREIGHT TAIWAN LTD,"Room 5, 6/F, 533 Chung Shan 2 Road,  Taiwan, Taiwan",+886 7 261 6210,www.ufreight.com,linda@ufreight.com
taiwan,kaohsiung,UNIQUE EXPRESS CO LTD,"4F-1 No 159 San Tou 3rd Road, Kaohsiung, Taiwan",+886 7 333-3915,www.uniques.com.tw,uniques@ms22.hinet.net
taiwan,kaohsiung,UT FREIGHT SERVICE LTD,"13F-4, No 21, Yisin 2nd Road, CianJhen District, Kaohsiung, Taiwan",+886 7 333-3191,www.utfreight.com,moparuschiou@utfreight.com
taiwan,kaohsiung,KING FREIGHT INTERNATIONAL CORP.,"9F-1, No.211, Zhongzheng 4th Rd., Qianjin Dist., Kaohsiung City, Taiwan",+886-7-2150548,www.king-freight.com,kaohsiung@khh.kfkingfreight.com
taiwan,kaohsiung,LOGWIN AIR + OCEAN TAIWAN LTD.,"No. 238, Nanjing Road, Fengshan District, 83077 Kaohsiung, Taiwan",+886 7 766-6616,www.logwin-logistics.com,taiwan@logwin-logistics.com
taiwan,kaohsiung,TRANS VAN LINKS EXPRESS CORP.,"15FB1 Room No. 29, Hai Pien Rd.,  Taiwan, Taiwan",886-7-3361925,www.tvlgroups.com,
taiwan,kaohsiung,"UT FREIGHT, (TAICHUNG - TAIWAN)","13F-4, No. 21, Yisin 2nd. Road, Cianjen District, Kaohsiung City 806, Taiwan",+886-7-3333191,www.utfreight.com,utkhh@utfreight.com
taiwan,kaohsiung,"VISION EXPRESS, DELIGHT INTERNATIONAL LOGISTICS (D...","1F., No.12, Jiaoren Rd., Sanmin Dist., Kaohsiung City 807, Taiwan",+886 6 358 1515,www.visionexpress.com.tw,overseas.dil@visionexpress.com.tw
taiwan,taichung,GREAT CHINA TRANSPORTATION CO LTD,"7Fl., No. 12, Lane 298, Xinming Road, Neihu District, Taipei, Taiwan",+886 4 372-6637,www.gcttpe.com.tw,info@gcttpe.com.tw
taiwan,taichung,RTG LOGISTICS LTD,"11F-2, No. 88 Pokuan Road, North District,  40453, Taiwan",+886 4 2329-0799,www.rtg.com.tw,taichung@rtg.com.tw
taiwan,taichung,AGILITY,"101 Lin Shen Rd, Taichung 403, Taiwan",+886 4 372 8311,www.agility.com,
taiwan,taichung,AIR INTERNATIONAL FREIGHT CO LTD,"No 91 Ta Tun 4th Street, Taichung 408, Taiwan",+886 4 2473-9816,www.aif.com.tw,michael.lu@aif.com.tw
taiwan,taichung,ELITE INTERNATIONAL LOGISTICS CO LTD,"No 100 Chung-Hein 10th Road, Wu-Chi, Taichung 43542, Taiwan",+886 4 2657-0526,www.eim.com.tw,webservice@eim.com.tw
taiwan,taichung,SPEEDMARK TRANSPORTATION LTD,"No.32-1, Chao-Yang Street, West Area, Taichung, Taiwan",+886 4 2372-3978,www.speedmark.com,info@speedmark.com.tw
taiwan,taichung,TVL BUSINESS GROUP,"15F-1 No 241, Sec 3 Wen Hsin Rd, Taichung City, Taiwan",+886 4 2293-5168,www.tvlgroups.com,johnnychao@tvlgroups.com
taiwan,taichung,UNIQUE EXPRESS CO LTD,"No 10, Alley 20, Lane 113, Nan Tien Street, Feng Yuan City, Taichung, Taiwan",+886 4 2520-3473,www.uniques.com.tw,
taiwan,taichung,UT FREIGHT SERVICE LTD,"10F-3, No 6 Lane 256, Section 2, His-Tun Road, His-Tun District, Taichung, Taiwan",+886 4 2702-0069,www.utfreight.com,moparuschiou@utfreight.com
taiwan,taichung,ANDY AIR TRANSPORT CO LTD,"No.4 Chung Chin West 1 Street, Taichung 406, Taiwan",+886 4 2293 1235,www.andyair.com,andy35@ms8.hinet.net
taiwan,taichung,ASE AIR SEA EXPRESS LTD,"11F-2, No. 88 Pokuan Road, Taichung, Taiwan",+886 4 2329-0799,www.aser.com.tw,marinehsu@aser.com.tw
taiwan,taichung,HELLMANN WORLDWIDE LOGISTICS LTD,"8F-4 No 186, Sec 2, Dung-Shin Road, Taichung 408, Taiwan",+886 4 2473-9821,www.hellmann.net,acheng@tw.hellmann.net
taiwan,taichung,JIA YUNN EXPRESS CO LTD,"No 340 Ta Tun 14th Street, Taichung 00408, Taiwan",+886 4 2251-0896,www.jiayunn.com.tw,overseas@jiayunn.com.tw
taiwan,taichung,K LINE AIR SERVICE (TAIWAN) LTD,"3F-1 No 2 Lane, 114 Chung-Ching Road,  Taiwan, Taiwan",+886 4 2425 7166,www.klinelogistics.com,
taiwan,taichung,GRAND TIGER FORWARDING (TAIWAN) LTD,"No 2 Jong-Min 8th Street, Taichung, Taiwan",+886 4 2208-1088,www.gtf.com.tw,info@grandtiger.com.tw
taiwan,taichung,KUEHNE + NAGEL LTD,"No.51 Kung Yi Road, Sec. 2, Room A-1, 3F, Taichung 408, Taiwan",+886 4 2320-0907,www.kuehne-nagel.com,info.taipei@kuehne-nagel.com
taiwan,taichung,MODERN EXPRESS INTERNATIONAL INC,", Taiwan",+886 4 291-4066,www.modernexp.com.tw,meotpe@modernexp.com.tw
taiwan,taichung,MORRISON EXPRESS CORP LTD,"2F, No 156 Tsung-Chung St, Taichung 403, Taiwan",+886 4 2372-8505,www.morrisonexpress.com,may_yen@morrisonexpress.com
