Country,City,Company Name,Address,Phone,Website,Email
brazil,campinas,MERIDIONAL CARGAS,"Rua Adalberto Panzan 45, Aparecidinhav Campinas SP, Brazil",+55(19) 3781-1515,www.meridionalcargas.com.br,cpq@meridionalcargas.com.br
brazil,campinas,"V. SANTOS CARGO, CAMPINAS",", Brazil",+55 19 3252-0466,www.vsantos.com.br,abilio@vsantos.com.br
brazil,campinhas,BRAZIL WIND LOGISTICS AGENCIAMENTO INTERNACIONAL D...,"Rua Luzitana,740 - 2 Andar - Sala 23/24 - Centro -  SP 13015-121, Brazil",+55 (19) 3737-1420,www.windlog.com.br,fabiana@windlog.com.br
brazil,canoas,AMTRANS INTERNATIONAL TRANSPORT - CANOAS,", Brazil",+55 51 3463-4407,www.amtrans.com.br,canoas@amtrans.com.br
brazil,caxias do sul,FOCO AGENCIA DE CARGAS LTD,", Brazil",+55 (0)54 3027-6111,www.fococargo.com.br,comercialrs@fococargo.com.br
brazil,concordia,COOPERCARGA LOGISTICA,"Rua Marechal Deodoro 36, andar 3,  SC, Brazil",+55 48 3301 7000,www.coopercarga.com.br,coopercarga@coopercarga.com.br
brazil,criciuma,EXPERT LOG ? CRICIUMA,", Brazil",+55 48 3411-5992,WWW.expert-log.com,mbatista@expert-log.com
brazil,curitiba,GRUPO CASCO,"Rua Leonel Franca 471, Fanny - Curitiba, Parana - CEP 81030-250, Brasil",+55 41 3039 8156,www.grupocasco.com.br,kleber.fontes@grupocasco.com.br
brazil,curitiba,TOP TEAM LOGISTICS - CWB,"Rua Emilio de Menezes, #640, Sala 04, Curitiba, PR 80510-320, Esatado do Parana, Beazil",+55 41 41414271,www.topteamfreight.com,frank@topteamfreight.com
brazil,curitiba,FIGWAL TRANSPORTES INTERNACIONAIS LTDA,"PR, Av Rocha Pombo 2528, Aguas Belas, 83010-620 Curitiba, Brazil",+55 (0)41 3282-9833,www.figwal.com.br,figwal.cwb@figwal.com.br
brazil,curitiba,EXPERT-LOG AGEC DE CARG NAC INTL LTDA,"PR, Av Candido de Abreu 776, Cj 903, Edificio World Business, Centro Civico, CEP 80530-000  Parana, Brazil",+55 (0)41 3252-7411,www.expert-log.com,expert-log@expert-log.com
brazil,curitiba,DC LOGISTICS BRASIL,"PR, Travessa Da Lapa 96, S1 51/52, 80010-190  PR, Brazil",+55 (0)41 3014 8509,www.dclogisticsbrasil.com.br,guilherme.luz@dclogisticsbrasil.com
brazil,curitiba,CWB LOGISTICS INTERNATIONAL,"PR, Rua Eduardo Kirylla 45, 81770-160  Parana, Brazil",+55 (0)41 3378-1754,www.cwblogistics.com.br,contato@cwblogistics.com.br
brazil,curitiba,CARGO SHIPPING SERVICES LTDA,"PR, Av Republica Argentina, 452 - Room 1409 - 14th floor, 80240-210  PR, Brazil",+55 (0)41 3078-6090,www.csslog.com.br,carlos.hauck@csslog.com.br
brazil,curitiba,PINHO INTERNATIONAL SA,"PR, Rua Marechal Deodoro 503, 16th floor, Centro, 80020-320  PR, Brazil",+55 (0)41 3219-4300,www.pinho.com.br,pinhocargo@pinho.com.br
brazil,curitiba,PANALPINA LTDA,", Brazil",+55 (0)41 2102-1400,www.panalpina.com,
brazil,curitiba,INTERGATE CARGO,"PR, R Almirante Tamandare 1075, SL 01, CEP 80040-110 Curitiba-Parana, Brazil",+55 (0)41 3023-3773,www.intergatecargo.com.br,carlos@intergatecargo.com.br
brazil,curitiba,INOVA SERVICIOS ADUANEIROS E LOGISTICA LTDA,"PR, Rua Presidente Padua Fleury 1309, SL 3-04, 81630-240  Parana, Brazil",+55 (0)41 3095-0662,www.inovacomex.com.br,logistics@inovacomex.com.br
brazil,curitiba,HRAIFA LOGISTICA INTEGRADA LTDA,"PR, Rua Joao Negrao, 731 CJ 701, 80010-200 Curitiba, Brazil",+55 (0)41 3224-4425,www.hraifa.com.br,milton.ribeiro@hraifa.com.br
brazil,curitiba,VMLOG LOGISTICA INTERNACIONAL,", Brazil",+55 (0)41 3242-5223,www.vmlog.com.br,carlos@vmlog.com.br
brazil,curitiba,ACL INTERNATIONAL LOGISTICS,"PR, Rua das comunidades, centro, Gaspar/SC, Brazil",+55 (0)41 323-2366,www.aclog.com.br,contato@aclog.com.br
brazil,curitiba,ARIES GLOBAL LOGISTICS,"Rua Constantino Marochi 422 Cs 02,  PR (Parana), Brazil",+55 (41)9600-5621,www.ariesglobal.com,info@ariesglobal.com.br
brazil,curitiba,COOPERCARGA LOGISTICA,"Rua Zilah Walbach Prestes 180, Bairro Butiatuvinha, Curitiba-PR, CEP 82400307, Brazil",+55(41) 3388 8500,www.coopercarga.com.br,armazem.pr@coopercarga.com.br
brazil,curitiba,FRETTES LOGISTICA INTERNACIONAL LTDA.,"Av. Com. Franco 6848 - Cep 81560-000  Parana (PR), Brazil",+55 41 3276 8601,www.frettes.com.br,frettes@frettes.com.br
brazil,curitiba,GLOBAL GOODS CORPORATION,"Terminal de Cargas Internacionais, Sala dos Despachantes, Av. Rocha Pombo S/N, 83010-620  PR, Brazil",+55(41)7816 3098,www.globalgoods.com.br,cwb@globalgoods.com.br
brazil,curitiba,GRUPO BRASILIENSE,"Rua Francisco Rocha, 62, 10o.andar, Salas 1003 e 1004, Bairro Batel, Curitiba - PR, CEP: 80.420-130, Brazil",+55 (41) 3202-4800,www.brasiliense.com.br,
brazil,curitiba,LOGWIN AIR + OCEAN BRAZIL LTDA,"Rua Barao do Rio Branco, 63 Conj. 611, 80010-900 Curitiba, Brazil",+55 41 3224 5216,www.logwin-logistics.com,airocean.br@logwin-logistics.com
brazil,curitiba,MERIDIONAL CARGAS,"Rua Cad. Reno G Longo Junior 11, Boqueirao,  PR, Brazil",+55(41) 3112-4311,www.meridionalcargas.com.br,cwb@meridionalcargas.com.br
brazil,florianopolis,MERIDIONAL CARGAS,"Rua Romalino Joao da Rosa, Jardim Eldorado, Palhoca (Florianopolis) SC, Brazil",+55(48)3722-1515,www.meridionalcargas.com.br,fln@meridionalcargas.com.br
brazil,fortaleza,EMITRADE MARKETING & TRANSPORT INTERNACIONAL LTDA,", Brazil",+55 (0)85 3242 0888,www.emitrade.com.br,peters@emitrade.com.br
brazil,fortaleza,EBC LOGISTICS,", Brazil",+55 (0)85 3023-5059,www.ebclogistics.com.br,edilsonoliveira@ebclogistics.com.br
brazil,fortaleza,SALCO LOGISTICS (HQ),"Av. Eng. Santana Junior, 3000, Salas 1202 a 1208, Central Park Business, Coco, Fortaleza/Ceara, CEP 60192-205, Brazil",+55 85 3031 3700,www.salcologistics.com.br,salco@salcologistics.com.br
brazil,goiania,UNIAO CARGO LTDA,"GO, Jose Marques Riberiro Rua, Isa Lostrado, QD-14, LT-07, CEP 74335-280 Goiania, Brazil",+55 (0)62 207-1390,www.uniaocargo.com.br,
brazil,goiania,BRAZIL WIND LOGISTICS AGENCIAMENTO INTERNACIONAL D...,"Rua 28, No. 450 - QD j13 Lt 07 - Setor Marista - 74150-090, Brazil",+55 (62) 3932-2266,www.windlog.com.br,claudia@windlog.com.br
brazil,gov. valadares,MERIDIONAL CARGAS,"Avenida JK, 4433, Centro  MG, Brazil",+55(33) 3277-2300,www.meridionalcargas.com.br,gvr@meridionalcargas.com.br
brazil,guarulhos,AMAZON TRANSCARGO & MOVERS,"Av Dr. Timoteo Penteado 2322 - Sobre loja Vila Hulda, Guarulhos, SP, Brasil",+55 11 2600 9511,amazontranscargo.com.br/,amazon@amazontranscargo.com.br
brazil,guarulhos,TAG CARGO TRANSPORTES INTL LTDA,"Rua Conego Valadao 1323, Guarulhos - Sao Paulo SP, CEP:07040-000, Brasil",+55 11 2421 8130,www.tagcargo.com.br,gabriela.olivieri@tagcargo.com.br
brazil,guarulhos,"ASA EXPRESS TRANSPORTES LTDA., GUARULHOS","Rodovia Helio Smidt s/n, Aeroporto Internacional de  Predio de apoio Teca, Sala 02.12 -Cumbica- Guarulhos / SP, Brazil",+55 (11) 2445-6054,www.asaexpress.com.br,comercial@asaexpress.com.br
brazil,guarulhos,BRAZIL WIND LOGISTICS AGENCIAMENTO INTERNACIONAL D...,"Aeroporto Intl. de Guarulhos - Rod. Helio Smidt, S/N - Ed Teca - Sala 5.08 - 07143-970, Brazil",+55 (11) 2445-5801,www.windlog.com.br,helena@windlog.com.br
brazil,guarulhos,GIANT TRANSPORTES NACIONAIS E INTERNACIONAIS LTDA....,"Rua Juazeiro do Norte 407 1er Andar Sala 1, Jardim Cumbica, Sao Paulo - SP, Brazil",+55 (11) 2412-8019,www.giantcargo.com.br,jose.luiz@giantcargo.com.br
brazil,guarulhos,GREENWICH AGENCIAMENTO DE CARGAS INTERNATIONAIS LT...,"Avenida pavao 367,  Sao Paulo, SP, Brazil",+55(11) 5092 2300,www.greenwichint.com.br,geraldo@greenwichint.com.br
brazil,guarulhos,GRUPO BRASILIENSE,", Brazil",+55 (11) 6445-5065,www.brasiliense.com.br,
brazil,guarulhos,J. MORAES LOGISTICS,"Av. Mariana Ubaldina do Espiritu Santo 623, andar 5, sala 51, Macedo,  SP, Brazil",+55 (11) 2461 9290,www.jmoraes.com.br,imprensa@jmoraes.com.br
brazil,guarulhos,JVALLE SERVI?OS ADUANEIROS,"Av. Othon Luiz Silveira, 147, Jardim Rosa de Franca, Guarulhos - SP, Brazil",55 11 2451-2459,www.jvalle.com.br,jvalle@jvalle.com.br
brazil,guarulhos,LESCHACO LTDA. - GUARULHOS,", Brazil",,www.leschaco.com,info@leschaco.com.br
brazil,guarulhos,"V. SANTOS CARGO, GUARULHOS",", Brazil",+55 11 2445 5944,www.vsantos.com.br,vsantosgru@vsantos.com.br
brazil,itajai,KPM LOGISTICA,"Rua Samuel Heusi, 178, Sala 702 e 703, Centro, Itajai, SC, Brasil - CEP 88301-320",+55 47 3046 1090,www.kpmlogistica.com.br/,comercial@kpmlogistica.com.br
brazil,itajai,ROYAL CARGO DO BRASIL,"Rua Lauro Muller 495, Centro - Itajai, SC 88301-400, Brasil",+55 47 3344 4243,royalcargo.com.br/,diretoria@royalcargo.com.br
brazil,itajai,AMTRANS INTERNATIONAL TRANSPORT,", Brazil",+55 (0)47 3249-8700,www.amtrans.com.br,itajai@amtrans.com.br
brazil,itajai,CARGO SHIPPING SERVICES LTDA,"SC, Cargo Shipping Services, Rua Joao Bauer, 498 sala 309, Edificio Mirante do Porto,  SC, Brazil",+55 (0)47 33467102,www.csslog.com.br,cristhian.werner@csslog.com.br
brazil,itajai,FAK LOGISTICS,"SC, Rua Domingos Jose Cabral 43, Bairro Fazenda, CEP 88301-260 Itajai, Brazil",+55 (0)47 3405-1005,www.faklogistics.com,overseas@faklogistics.com
brazil,itajai,DC LOGISTICS BRASIL,", Brazil",+55 (0)47 3249-4000,www.dclogisticsbrasil.com.br,guilherme.luz@dclogisticsbrasil.com
brazil,itajai,INFINITY LOGISTICA INTERNACIONAL LTDA,"SC, Rua Onildo Reis 150, Cordeiros, CEP 88311-725  SC, Brazil",+55 (0)47 3246-0633,www.infinitylog.com.br,wca@infinitylog.com.br
brazil,itajai,QUANTUM LOGISTICS,", Brazil",+55 (0)47 3246-0077,www.quantumlogistics.com.br,robison.gasperi@quantumlogistics.com.br
brazil,itajai,NELSON HEUSI LOGISTICA,"SC, Rua Gil Stein Ferreira 100, Sala 902, Centro, 88301-210  Santa Catarina, Brazil",+55 (0)47 3404-4000,www.nelsonheusi.com,log@nelsonheusi.com
brazil,itajai,INFINITY LOGISTICA INTERNACIONAL LTDA,"SC, Rua Dr Pedro Ferreira 155 cj 1113, Centro, CEP 88301-900  SC, Brazil",+55 (0)47 3046-1221,www.infinitylog.com.br,wca@infinitylog.com.br
brazil,itajai,COOPERCARGA LOGISTICA,"Av. Teporti 101, Rotula da Klabin, Cordeiros CEP 88317-000, Itajai - SC, Brazil",+55(47) 3405 6150,www.coopercarga.com.br,itajai@coopercarga.com.br
brazil,itajai,GLOBAL GOODS CORPORATION,"Rua Doutor Pedro Ferreira, 155 Sl. 1215, 88301-030  SC, Brazil",+55(47)3349 8144,www.globalgoods.com.br,itj@globalgoods.com.br
brazil,itajai,NR LOGISTICA INTERNACIONAL (ITAJAI),", Brazil",+ 55 47 3349-6730,www.nrlog.com,atendimento@nrlog.com
brazil,joinville,BLUCARGO TRANSPORTES,"SC, Rua Tuiuti No.2350, 89226-000 Bairro Aventureiros, Santa Catarina, Brazil",+55 (0)47 3425-3545,www.blucargo.com.br,colares@blucargo.com.br
brazil,joinville,20CUBE DO BRASIL LOGISTICA LTDA,"SC 89203-540, Brazil",55 47 3145-5266,www.20cube.com,enquiries@20cube.com
brazil,limeira,AMTRANS INTERNATIONAL TRANSPORT,", Brazil",+55 (0)19 3451-2153,www.amtrans.com.br,limeira@amtrans.com.br
brazil,londrina,COOPERCARGA LOGISTICA,"Rua Luiz Carlos Zani 2870, Parque Industrial III, Ibipora / Londrina - PR, Brazil",+55(43) 3258-9745,www.coopercarga.com.br,cdd.londrina@coopercarga.com.br
brazil,manaus,DC LOGISTICS BRASIL,", Brazil",,www.dclogisticsbrasil.com.br,guilherme.luz@dclogisticsbrasil.com
brazil,manaus,CACEX-CONSULTORIA E ASSESSORIA EM COMERCIO EXTRIOR...,", Brazil",+55 (0)92 3237-2164,www.cacex.com.br,cacex@cacex.com.br
brazil,manaus,PANALPINA LTDA,"AM, Avenida Djalma Batista, 735 Loja 108, Bloco B, 69050-010  AM, Brazil",+55 (0)092 2101-0370,www.panalpina.com,
brazil,manaus,COOPERCARGA LOGISTICA,", Brazil",+55(92) 3618 5219,www.coopercarga.com.br,manaus@coopercarga.com.br
brazil,manaus,EXPERT LOG ? MANAUS,", Brazil",+55 92 3342-6099,WWW.expert-log.com,eduardo.dantas@expert-log.com
brazil,novo hamburgo,UNIVERSAL INTERNATIONAL LOGISTICS,"RS, Rua Engenheiro Jorge Schury 1031, Bairro Sao Jose, 93354-040 Novo Hamburgo, Brazil",+55 (0)51 3587 7544,www.unilogistica.com,
brazil,novo hamburgo,COTRY LOGISTICA DE COM?RCIO EXTERIOR LTDA,"RS, Rua Lucas de Oliveira 49, S/501, E 502, 93510-110  Centro, Brazil",+55 (0)51 3593-5544,www.cotry.com.br,luciane@cotry.com.br
brazil,novo hamburgo,BLUE STAR AGENCIAMENTO DE CARGAS INT\'L LTDA,"RS, Rua Alberto Torres 411, Sala 204, 93410-160 Novo Hamburgo, Brazil",+55 (0)51 2108-1600,www.preston.com.br,eduardo@preston.com.br
brazil,novo hamburgo,ULTRAMAR FREIGHT FORWARDERS,"RS, R Friedholdo Rhoden 51,  RS, Brazil",+55 (0)51 3593-4622,www.e-ultramar.com.br,
brazil,novo hamburgo,AMERICAN UNITED SERVICES CORPORATION (AUSCORP),"RS, Brazil",+55 (0)51 3035-7435,www.auscorp.com.br,shipping@auscorp.com.br
brazil,osasco,WORLD LINE FREIGHT FORWARDER LTDA,"Rua Paula Rodrigues 08, Sala 07 - Jd. Piratininga, Osasco (Sao Paulo Area)- SP - Brasil, Brazil",+55 11 3696-2887,www.worldlinecargo.com.br,worldline.sao@worldlinecargo.com.br
brazil,paranagua,HRAIFA LOGISTICA INTEGRADA LTDA,", Brazil",+55 (0)41 3038-4004,www.hraifa.com.br,milton.ribeiro@hraifa.com.br
brazil,paranagua,INTERGATE CARGO,"PR, R Mal Alberto de Abreu 140 sl 11, 83203-510 Parangua, Brazil",+55 (0)41 3023-3773,www.intergatecargo.com.br,carlos@intergatecargo.com.br
brazil,paranagua,EXPERT LOG ? PARANAGUA,"Rua Rodrigues Alves, 800 - sala 905 - Ed. Ambassador,  PR - CEP 83203-170, Brazil",+55 41 3425-0345,WWW.expert-log.com,import.png@expert-log.com
brazil,paranagua,GLOBAL GOODS CORPORATION,"Rua Manoel Correa, 648 Sala 04, 83203-410  PR, Brazil",+55(41)3423 4058,www.globalgoods.com.br,png@globalgoods.com.br
brazil,porto alegre,BIELOG GROUP,"Rua Santo Guerra 182 - Bairro Navegantes, CEP 90.240-170 - Porto Alegre, RS - Brasil",+55 51 32010300,www.bielog.com.br,cargo@bielog.com.br
brazil,porto alegre,DC LOGISTICS BRASIL,", Brazil",+55 (0)51 3084-4939,www.dclogisticsbrasil.com.br,guilherme.luz@dclogisticsbrasil.com
brazil,porto alegre,FAK LOGISTICS,"RS, 2381 Anita Garibaldi St, Suite 605, 90480-201  RS, Brazil",+55 (0)51 3085-3504,www.faklogistics.com,overseas@faklogistics.com
brazil,porto alegre,BRINGER AIR CARGO,"RS, Av Cruzeiro 300, Cachoeirinha, 94930-615  RS, Brazil",+55 (0)51 3470 7800,www.bringercargo.com.br,bringer@bringercargo.com.br
brazil,porto alegre,LEADERSHIP FREIGHT LTDA,"RS, Rua Domingos Martin, 360 - Cj 604, Edificio Antares, Centro, Canoas, Brazil",+55 (0)51 3051-7610,www.leadershipfreight.com,wca@leadershipfreight.com
brazil,porto alegre,THE RUNTIME LOGISTICA LTDA,"RS, Rua Chaves Barcelos 27 sala 606, 90030-120  RS, Brazil",+55 (0)51 3225-6020,www.theruntime.com.br,paulo@theruntime.com.br
brazil,porto alegre,PANALPINA LTDA,", Brazil",+55 (0)51 2129-4900,www.panalpina.com,
brazil,porto alegre,ONE WAY INTERNATIONAL LOGISTICS LTDA,"RS, Rua Marques de Alegrete 133, Bairro, Sao Joao, Port Alegre, RS, Brazil",+55 (0)51 2139-8383,www.onewaybr.com,pricing@onewaybr.com
brazil,porto alegre,GLOBAL GOODS CORPORATION,"Av. Cel. Lucas de Oliveira 1841/302, 90460-001  RS, Brazil",+55(51)3024 2000,www.globalgoods.com.br,poa@globalgoods.com.br
brazil,porto alegre,MERIDIONAL CARGAS,"Avenida Joao Elustondo Filho 80,  Sarandi (Porto Alegre) RS, Brazil",+55(51) 3364-0202,www.meridionalcargas.com.br,poa@meridionalcargas.com.br
brazil,porto alegre,OIA GLOBAL-BELLVILLE ROAD AIR - PORTO ALEGRE,"Av. Carlos Gomes, 111, Suite 1002,  RS 90480-003, Brazil",+55 51 3327 8300,www.bellvillerodair.com,patricia.altmann@bribrasil.com
brazil,recife,UNIAO CARGO LTDA,"PE, Roberto Forne, Praca Arsenal Da Marinha, 35 Conj 1301/1302, Edeficio Despachantes Aduaneiros, Recife, Brazil",+55 (0)81 224-4297,www.uniaocargo.com.br,
brazil,recife,COOPERCARGA LOGISTICA,"Rod BR 101 Sul 3791, Condominio Armazem Suape, Bairro Pontes dos Carvalhos, Cabo de Santo Agostinho, PE, CEP 54.510-000, Brazil",+55(81) 2123 2200,www.coopercarga.com.br,recife@coopercarga.com.br
brazil,recife,LAURO VICTOR DE BARROS DESPACHOS ADUANEIROS LTDA.,"Av. General Mac Arthur 418, Sala 902 andar 8, Edf. Empresarial Unicenter, 51160-280 Imbiribeira, Recife/PE, Brazil",+55(83) 9988 5800,www.laurovictor.com.br,nabor@laurovictor.com.br
brazil,recife,"SALCO LOGISTICS, BRANCH RECIFE","Rua Ribeiro de Brito, 573, Salas 610 e 611, Centro Empresarial Guararapes, Boa Viagem - Recife/Pernambuco, Brazil",+55 81 3037-0616,www.salcologistics.com.br,rec@salcologistics.com.br
brazil,rio de janeiro,WAIVER LOGISTICS (RIO DE JANEIRO),"Av. Embaixador Abelardo Bueno, Rio de Janeiro, RJ, Brazil",+55 21 2494 9310,www.waiver.com.br/,fforwarder@waiverlog.com
brazil,rio de janeiro,FIRST CARGO LTDA.,"Rua da Soja, 104 / 204, Rio de Janeiro, RJ, Brasil",21 4108-0555,www.firstcargo.com.br,contato@firstcargo.com.br
brazil,rio de janeiro,DMS LOGISTICS,"Rua Magalhaes Correa, 112, Higienopolis, 21051510 Rio de Janeiro, Brazil",+5521-2126-0622,www.dmslog.com,carmen.fraga@dmslog.com
brazil,rio de janeiro,CARGOFAST LOGISTICS DO BRASIL LTDA,"RJ, Rua Bolivar 80, Copacabana, 22061-020  RJ, Brazil",+55 (0)21 3217-0986,www.cargofast.com.br,marcelo.simoes@cargofast.com.br
brazil,rio de janeiro,ELLO TRANSPORTES LTDA,", Brazil",+55 (0)24 3355-4849,www.ellotransportes.com.br,
brazil,rio de janeiro,LEADERSHIP FREIGHT LTDA,"RJ, Avenida Venezuela 03, Sala 1201, Centro, 20081-310 Rio de Janeiro, Brazil",+55 (0)11 2229-8788,www.leadershipfreight.com,wca@leadershipfreight.com
brazil,rio de janeiro,KUEHNE + NAGEL SERVI?OS LOGISTICOS,"RJ, Av Marechal Floriando 19-18 Anda, Centro, 20080-003 Rio de Janeiro, Brazil",+55 (0)21 3849-8900,www.kuehne-nagel.com,info.riodejaneiro@kuehne-nagel.com
brazil,rio de janeiro,KONIG DO BRASIL CARGA INTERNACIONAL LTDA,"RJ, Rua Visconde de Inhauma 134, Salas 229 e 230, 20091-901 Rio de Janeiro, Brazil",+55 (0)21 2233-0402,www.konig.com.br,mcarnavale@konig.com.br
brazil,rio de janeiro,MCLEAN CARGO DO BRASIL LTDA,"RJ, Av Venezuela 27, Sala 520, 20081-311 Rio de Janeiro, Brazil",+55 (0)21 2223-3252,www.mcleancargo.com.br,jcnandes@mcleancargo.com.br
brazil,rio de janeiro,MRM FREIGHT AGENCIAMENTO DE CARGAS LTDA,"RJ, Av Bruxelas, 185 - Sala 301, Bonsucesso, 21040-001 Rio De Janerio, RJ, Brazil",+55 (0)21 3883 3430,www.mrmfreight.com.br,m.gomes@mrmfreight.com.br
brazil,rio de janeiro,PANALPINA LTDA,", Brazil",+55 (0)21 2211-9900,www.panalpina.com,
brazil,rio de janeiro,PROMPT BRAZIL LOGISTICS,"RJ, Av Padre Claret 146/502, 93280-260 Esteio/RS, Brazil",+55 (0)51 3033 1133,www.promptbrazil.com.br,fabio@promptbrazil.com.br
brazil,rio de janeiro,WORLD LINE FREIGHT FORWARDER LTDA,", Brazil",+55 (0)21 2270-7289,www.worldlinecargo.com.br,alex@worldlinecargo.com.br
brazil,rio de janeiro,ULTRAMAR FREIGHT FORWARDERS,"RJ, R Fonseca Teles 129, S Cristovao, 20940-200 Rio de Janeiro, Brazil",+55 (0)21 2589-8535,www.e-ultramar.com.br,comercial@e-ultramar.com.br
brazil,rio de janeiro,RIOPORT ASSESSORIA ADUANEIRA LTDA,"RJ, Av Rio Branco 135, Group 814/820, 20040-006 Rio de Janeiro, Brazil",+55 (0)21 2505-9661,www.rioportaduaneira.com.br,paulo.bacelar@rioportaduaneira.com.br
brazil,rio de janeiro,BRAZIL WIND LOGISTICS AGENCIAMENTO INTERNACIONAL D...,"Rua Visconde de Inhauma, 58 - Sala 704/705 - Centro - 29091-007, Brazil",+55 (21) 3553-4152,www.windlog.com.br,wagner.filizzola@windlog.com.br
brazil,rio de janeiro,COOPERCARGA LOGISTICA,"Rua Sao Cristovao 1221, Bairro Sao Cristovao, Rio de Janeiro (RJ) Cep 20940001, Brazil",+55(21) 3514 2161,www.coopercarga.com.br,cdd.saocristovao@coopercarga.com.br
brazil,rio de janeiro,CROWN LOGISTICS - RIO DE JANEIRO,"Estrada dos Bandeirantes, 1700 - Galpao 104 - Bloco 1 , Bandeirantes Business Park , Taquara ,   22775-109, Brazil",+(55) 21 3883 7059,www.crownrelo.com,riodejaneiro@crownrelo.com
brazil,rio de janeiro,GIANT TRANSPORTES NACIONAIS E INTERNACIONAIS LTDA....,"Predio Adm. do Terminal de Logistica de Carga Aerea, Terreo, Entre os Eixos 01-02/C-E, Rio de Janeiro - RJ, Brazil",+55 (21) 3398-6188,www.giantcargo.com.br,fernanda@giantcargo.com.br
brazil,rio de janeiro,GRUPO BRASILIENSE,", Brazil",+55 (21) 3799-1909,www.brasiliense.com.br,
brazil,rio de janeiro,LAURO VICTOR DE BARROS DESPACHOS ADUANEIROS LTDA.,"Praca Tiradentes 9, Sala 1212, 20060-070 - Centro, Rio de Janeiro/RJ, Brazil",+55(21) 2292 8631,www.laurovictor.com.br,comercial@laurovictor.com.br
brazil,rio de janeiro,LESCHACO LTDA. - RIO DE JANEIRO,"Av. Presidente Vargas, 446 gr/904, 20071-000-Centro, Rio de Janeiro, Brazil",,www.leschaco.com,info@leschaco.com.br
brazil,rio de janeiro,LOGICAL LOGISTICA INTERNACIONAL,"Estrada de Jacarepagua, 7187/303-304,  RJ, Brazil",55 21 35865400,www.logicalbr.com.br,atendimento@logicalbr.com.br
brazil,rio de janeiro,MERIDIONAL CARGAS,"Avenida Itaoca 786, Bonsucesso,  RJ, Brazil",+55(21)3885-1515,www.meridionalcargas.com.br,rio@meridionalcargas.com.br
brazil,rio grande,GLOBAL GOODS CORPORATION,"Rua Zalony, 160/805, 96200-070  RS, Brazil",+55(53)3232 2972,www.globalgoods.com.br,rig@globalgoods.com.br
brazil,rio grande do sul,CONEXO ASSESSORIA EM COMERCIO EXTERIOR LTDA,", Brazil",+55 (0)51 3582-4411,www.conexo.com.br,comercial@conexo.com.br
brazil,rio grande do sul,TOP GLOBAL PROVIDER LTDA,"RS, Rua Saldanha da Gama 439, Bairro Primavera, Novo Hamburgo, 93344-290 Rio Grande do Sul, Brazil",+55 (0)51 3066-6562,www.topglobalprovider.com.br,sales@topglobalprovider.com.br
brazil,rio grande do sul,GRUPO PORTO SEGURO FORWARDER,"RS, Rua Joao Manoel 50 - 10 Floor, Centro, 94920-270 Rio Grande, Brazil",+55 (0)51 3286-3893,www.grupoportoseguro.com.br,luis@grupoportoseguro.com.br
brazil,rio grande do sul,DMF LOGISTICS DO BRASIL,"RS, Rua Julio de Castilhos, 815/02, 96810-010 Santa Cruz do Sul, Rio Grande do Sul, Brazil",+55 (0)51 3715-4748,www.dmflog.com.br,fabiano@dmflog.com.br
brazil,rio grande do sul,GENERAL DESPACHOS,"Rua General Camara, 89 - Centro Rio Grande, RS - CEP: 96200-320, Brazil",+55 (53) 3035 3434,www.generaldespachos.com.br,comercial@generaldespachos.com.br
brazil,salvador,OMEGA GROUP - MARITIME AND AIR TRANSPORTS,", Brazil",+55 (0)71 2101-1068,www.omegaservicos.com.br,tinternacional@omegaservicos.com.br
brazil,salvador,COOPERCARGA LOGISTICA,"Rua dos Polimeros, S/N, Bairro Polo Petroquimico, Camacari, BA CEP 42810-220, Brazil",+55(71) 3634 6222,www.coopercarga.com.br,salvador@coopercarga.com.br
brazil,salvador,"SALCO LOGISTICS, BRANCH SALVADOR","Rua Jose Roberto Ottoni, 864, Bairro Valeria - Salvador/Bahia  CEP 41301-325, Brazil",+55 71 3616-0100,www.salcologistics.com.br,ssa@salcologistics.com.br
brazil,santa catarina,BLUCARGO TRANSPORTES,"Rua 2 de Setembro 1649, Blumenau, 89052-000 Santa Catarina, Brazil",+55 (0)47 3323-7944,www.blucargo.com.br,dagmar@blucargo.com.br
brazil,santa cruz do dul,VBR LOGISTICA LTDA,"RS, Rua Vereador Benno Joao Kist Nr 620, Santa Cruz Do Dul, Brazil",+55 (0)51 3713-1033,www.vbrlogistica.com.br,grothen@vbrlogistica.com.br
brazil,santos,ATTRIUS GROUP,"Rua Amador Bueno, 59 - 5 Floor, Room 53, Santos, Sao Paulo 11013 911, Brazil",+55 13 30290283,www.attrius.com.br,guilherme@attrius.com.br
brazil,santos,SANTOS GLOBAL LOGISTICA LTDA,"Rua Xavier Pinheiro, 244 - Cj. 51 - Santos, SP - Basil - CEP: 11015-090",+55 (13) 33231069,www.santosglobal.com.br,ujunior@santosglobal.com.br
brazil,santos,TRISKEL BRAZIL EIRELI,"Rua Amador Bueno 181 - Sala 60, Santos, SP 11013912, Brazil",+55 13 3034 5941,www.triskelbrazil.com,reginaldo@triskelbrazil.com
brazil,santos,BRAZIL WIND LOGISTICS AGENCIAMENTO INTERNACIONAL D...,"Barao do Rio Branco 14, 8 Andar, Salas 81-82, Santos, Brazil",+55 13-3208-8306,www.windlog.com.br,nando@windlog.com.br
