D&S Port Services Limited,"steve@ds-portservices.com., enquiries@denholm-portservices.com., jmf@norden.com, DetentionServicesComplaints@homeoffice.gov.uk, info@nationalportservices.org, recruitment@nationalportservices.org.","+44 (0) 1634 713996, +44 (0) 1324 499 500","https://find-and-update.company-information.service.gov.uk/company/05843907/officers, https://azfreight.com/freight-forwarder/ds-port-services-limited/, https://www.freightglobal.com/ds-port-services-limited/"
Dalton International,"info@daltoninternational.co.uk, info@daltoninternational.co.uk., info@daltonengineering.co.uk, customerservices@dalton-park.co.uk., info@daltonengineering.co.uk., info@daltontogether.co.uk, sales@daltontags.co.uk","079293 8879, 0191 526 6500, 01845 578325, 01902 787 953, 01636 700990","https://daltoninternational.co.uk/contact-dalton-international/, https://daltoninternational.co.uk/, https://daltonsengland.co.uk/pages/contact-us"
Danbrit Shipping Ltd,"danbrit@danbrit.co.uk, sales@danbrit.co.uk, david.christie@danbrit.co.uk, alison.lewis@daifuku-logan.com, danbrit@danbrit.co., Jonas@danbrit.co.uk","01405 720220, +44 1405 720220, +44 01405 7202, +441405 720220, 01482 785600","https://en.wikipedia.org/wiki/Goole, https://danbrit.co.uk/, https://www.hull-humber-chamber.co.uk/members/danbrit-shipping-ltd-2ff48daa-c3c0-43fd-a5ae-0c8e7355f550"
Dartswift International Limited,"info@dartswift.co.uk., info@dartswiftintl.com., Ianwhite@ntgdap.co.uk., richard@dartswiftintl.com","0151 460 283, +44 151 236 2035, +44 1512362035","http://www.dartswiftintl.com/contact.html, http://www.dartswiftintl.com/about.html, https://rocketreach.co/dartswift-international-ltd-profile_b433486cc1f7d28d"
DC TRANSPORT YORKSHIRE LIMITED,"dereknicol@dctransportservicesltd.co.uk., colinsmith@dctransportservicesltd.co.uk., support@onlinefilings.co.uk., USpp@dcl.services., traffic@dcnorthwest.co.uk.","07825 309 662, 07770 825 158, 020 4538 3610, 07786 078376, 01925 737 540","https://www.dc-transportservicesltd.co.uk/copy-of-services, https://find-and-update.company-information.service.gov.uk/company/08253810, https://suite.endole.co.uk/insight/company/08253810-dc-transport-yorkshire-limited"
DCA Cargo Ltd,"JohnSmith@dcacargo.co.uk, admin@dca-pr.co.uk., admin@dca-pr.co.uk, info@airportcargoltd.co.uk, p.terrone@cifglobal.com., abarros@vikingie.com.","+44 (0)20 8573 9027, 01752 858 901, +44 (0)208 890 0055","http://mobile.cargoyellowpages.com/company/8009/sendmail/97612, https://www.neverbounce.com/company/dca-cargo/63687402, https://find-and-update.company-information.service.gov.uk/company/03884189"
Delamode,"info@delamode-group.com., simon.devanny@delamode-group.com., info.uk@delamode-group.com, southwest@delamode-group.com, dduktraffic@delamode-group.com, bradford@delamode-group.com., yes@importservices.co.uk., robert.morris@delamode-group.com, info.lt@delamode-group.com., paul.nichols@benfleetforwarding.com, glen.boyce@delamode-group.com, last@delamode-group.com","+44 (0)121 789 6622, +44 (0)1708 527 000, 01274 010175, +44 (0) 1376 333000","https://www.delamode-group.com/en/contact-us/, https://delamode-anglia.com/en/contact-us/, https://delamode-anglia.com/en/about-us/"
DCG LOGISTICS UK LTD,"sales@dcg-uk.co.uk, John.Smith@dcg-uk.co.uk, cs@dcglogistics.com., last@dcg-uk.co.uk","01268766510, +441268766510","https://dcg-uk.co.uk/index.php?catid=7, https://logistics.org.uk/about-us/how-logisticsuk-is-run/the-fta-board#:~:text=Chief%20Executive%2C%20Logistics%20UK,%2C%20rail%2C%20sea%20and%20air., https://www.lusha.com/business/ae6d9de5b93660a7/"
De-MED Logistics Intl Ltd,"info@demedlogistics.co.uk, demedlogistics@gmail.com., info@demedlogistics.co.uk., support@onlinefilings.co.uk.","+4401144371082, +447842349195, +447943458501, +44 7842 349195, 020 4538 3610","https://demedlogistics.co.uk/contact/, https://demedlogistics.co.uk/, https://www.facebook.com/demedlogistics/"
Despatch Point Limited,"email@despatchpoint.com, jane@despatchpoint.com","0333 6000 747, +44 1256 840 884, 01256 840 782","https://www.despatchpoint.com/contact, https://www.despatchpoint.com/, https://rocketreach.co/despatch-point-ltd-email-format_b465797dfc5d852d"
DFDS Transport Ltd,morpede@dfds.com,"0191 296 0101, +44 871 574 7223, +44 344 848 6090","https://www.dfds.com/en/office-locations, https://www.dfds.com/en-gb/passenger-ferries/customer-service/faqs/baltics#:~:text=Date%20and%20direction%20changes%20can,price%2C%20before%20confirming%20the%20change., https://www.dfds.com/en/passenger-ferries/customer-service/contact"
DEZARO LIMITED,"info@dezaro.uk., baran@dezaro.uk., baran@dezaro.uk, sales@dezaro.uk","01482 330541, 01482 225300, +44 1482 225300, +4401482225300","https://dezaro.uk/contact-us/, https://cyhn.net/demo/dezaro/contact-us/, https://www.returnloads.net/members/dezaro-limited/contact-us/"
DFDS Transport Limited,null,"0191 296 0101, +44 871 574 7223, +44 344 848 6090","https://www.dfds.com/en, https://www.dfds.com/en-gb/passenger-ferries, https://www.resolver.co.uk/companies/dfds-seaways-complaints/contact-details"
DFDS Transport (UK) Ltd,info@hsf-logistics.co.uk.,"+44 1469 573330, +44 871 574 7223, +44 344 848 6090, 0191 296 0101","https://www.dfds.com/en/passenger-ferries/customer-service/contact, https://www.dfds.com/en/office-locations, https://dfds-logistics.pissedconsumer.com/customer-service.html"
DHL Global Forwarding,null,"01784 871118, +44 (0) 20 8754 5000, 020 3819 8020","https://www.dhl.com/global-en/home/our-divisions/global-forwarding/contact-us.html, https://leadiq.com/c/dhl-global-forwarding/5a1d95bd2300005900846887/email-format, https://www.dhl.com/gb-en/home/customer-service.html"
Dialog Freight (UK) Ltd,"enquiries@dialogfreight.com, enquiries@dialogfreight.com.",null,"https://www.dialogfreight.com/, https://www.ufofreight.com/brochure/dialog/partners, https://bifa.org/members/dialog-freight-uk-ltd/"
Dixon Forwarding Ltd,John.Smith@dennis-dixon.co.uk,+44 (0)1304 205588,"https://www.dixontransport.com/contact/, https://ie.linkedin.com/in/michael-dixon-6a58a1130#:~:text=Michael%20Dixon%20%2D%20Managing%20Director%20%2D%20Michael%20Dixon%20International%20Transport%20Ltd%20%7C%20LinkedIn, http://www.shippingline.org/company/gb-6971/Dixon_Forwarding_Ltd.html"
Diamond Forwarding Ltd,null,null,"https://bifa.org/members/diamond-forwarding-ltd/, https://www.dnb.com/business-directory/company-profiles.diamond_forwarding_limited.0c4fd333cb33783e75fa392608636833.html, https://crowthorne.cylex-uk.co.uk/company/diamond-forwarding-ltd-13946699.html"
DIAMOND WORLDWIDE LTD,"info@dwwltd.co.uk., customerservice@thediamondstore.com., help@alldiamond.co.uk",+44 7771550876,"https://www.dwwltd.co.uk/contact, https://www.dwwltd.co.uk/, https://find-and-update.company-information.service.gov.uk/company/11020598"
DLEM-GROUP,"info@dlem-group.biz, info@dlem-group.biz., info@dlemgroup-logistics.com., exec@texem.co.uk., enquiries@beshapingthefuture.co","01212855107, 02037453537, 0121 2855107, +44 7425 883791","https://dlem-group.biz/contact/, https://dlem-group.biz/, https://dlemgroup-logistics.com/"
Dooley Rumble Group Ltd,adavis@dooleyrumble.co.uk.,"+44 (0)1473 835100, +44 (0)1473 835101, +44 (0) 1473 835101","http://mobile.cargoyellowpages.com/company/8052/sendmail/69483, https://contactout.com/company/dooley-rumble-group-ltd-833110, http://www.cargoyellowpages.com/en/united-kingdom/ipswich/freight-forwarders-dooley-rumble-group-ltd-8052.html"
Dragon Logistics & Transport Ltd,"sales@dragonlogistics.co.uk, shipping@dsg.uk., charlotte.bowfield@draclogistics.co.uk., info@snapdragontransport.co.uk","+44 1394270565, 01324 614 065, 07799 333 390","https://www.neverbounce.com/company/dragon-logistics-transport/354055995, http://www.dragonlogistics.co.uk/, https://rocketreach.co/dragon-logistics-transport-limited-profile_b46ed20afc5c6f5e"
DMS International Ltd,"sales@dmsstn.co.uk., allanr@dmslhr.co.uk.","+44 (0)1293 772608, +44 1293 772608, +44 20 8897 1766, +44 (0)1279 652122, +44 (0)1279 508628, +44 (0)20 8897 1766, +44 (0)20 8759 3580, 01279 652122","https://dms-intl.com/contact/, https://rocketreach.co/dms-international-ltd-profile_b44b3bc5fd00dace, https://dms-intl.com/"
Dornack International Ltd,"enquiries@ukwa.org.uk, info@dornack.com","+44 (0)1708 686960, +44 (0)1708 686980, 020 7636 8856, +44 01708 6869, +44 1708 686960, +44 1708 686980","http://www.dornack.co.uk/contact-us/, http://www.dornack.co.uk/, https://www.ukwa.org.uk/directory/dornack-international-ltd/"
DS Freight Services Ltd,"ops@dsfreight.co.uk., John@dsfreightservices.com, info@dsfreight.co.uk.","+44 (0)1753 682153, +44 (0)1753 682154, 01753 682154","http://www.dsfreight.co.uk/contact-ds-freight.php, http://www.dsfreight.co.uk/contact-confirmation.php, https://www.neverbounce.com/company/ds-freight-services/37508524"
Duale's LTD,"info@duales.co.uk, michael.duale@sjpp.co.uk",02035810074,"https://www.facebook.com/DualesLtd/?locale=ja_JP, https://find-and-update.company-information.service.gov.uk/company/08608485, https://www.duale.co.uk/what-we-offer"
DSG Global Logistics,"sales@dsg-global.co.uk, SGaar@dsg.ie, FVirgillito@dsg.ie, EConway@dsg.ie., deep@dsgglobal.com., support@onlinefilings.co.uk.","01394 337700, 020 4538 3610","https://dsg-global.co.uk/contact/, https://rocketreach.co/george-benedict-email_55869481, https://bifa.org/members/dsg-global-logistics-ltd/"
Dunn Shipping Ltd,"JohnSmith@dunnshipping.co.uk, info@dunnshipping.co.uk, info@julietdunn.co.","020 8842 2020, +44 800 0185 882, +44 (0)2088422020","https://www.neverbounce.com/company/dunn-shipping/355344820, https://www.facebook.com/DunnShippingLtd/, https://rocketreach.co/chris-dunn-email_87151220"
Eagle Relocations and Logistics Limited,"sales@eaglerelocations.com., sales@eaglerelocations.com, info@eaglerelocation.com.","+44 (0) 1923 801500, 01473 832701","https://www.eaglerelocations.com/contact, https://www.facebook.com/EagleRelocations/?locale=gn_PY, https://www.linkedin.com/posts/eagle-relocations_removals-removalservices-storage-activity-6808351062962114560-8yJ3"
Ecotrans Limited,null,"01484 852228, +44 1484 852228","https://ecotransukrecyclingltd.com/, https://stallingborough.cylex-uk.co.uk/company/ecotrans-ltd-13055442.html, https://rocketreach.co/ecotrans-uk-recycling-ltd-profile_b77317a0c5333931"
Eddie Stobart Ltd,"enquiries@eddiestobart.com., james@influenceltd.com., mark.longson@square1corporate.co.uk., last@eddiestobart.com, enquiries@eddiestobart.co.uk.","01925 605400, 07545 505 058, 020 7929 5599, 01228 822 500, 01228 530 384","https://eddiestobart.com/contact-us/, https://lchristie11.wixsite.com/eddiestobartspotters/contact, https://www.ukwa.org.uk/directory/eddie-stobart-ltd-7/"
Ecosse World Express Limited,"paul.fegan@ecosseworldlogistics.com, bgateway@westlothian.gov.uk., Support@worldexpressdeliveryinc.com.",0800 772 3688,"https://find-and-update.company-information.service.gov.uk/company/SC141707, http://www.ecosseworldlogistics.com/contact, https://find-and-update.company-information.service.gov.uk/company/SC141707/filing-history"
Eclipse Worldwide Freight Forwarding,"mark@eclipseworldwide.co.uk., traffic@eclipsetransport.co.uk., last_initial@eclipseworldwide.co.uk","+44 (0)1604 698565, +44 (0)1604 698 565, +44 1604 759888, 01482 320 066","http://eclipseworldwide.co.uk/, http://eclipseworldwide.co.uk/contact-us/, https://rocketreach.co/eclipse-worldwide-limited-profile_b5eaf36ef42e7b72"
ek import export ltd,robert.sandall@lynton-exports.co.uk.,+44 (0)208 573 2121,"https://find-and-update.company-information.service.gov.uk/company/14834882, https://www.ek.co/contact/, https://find-and-update.company-information.service.gov.uk/company/14834882/officers"
EUF Group,"sales@euf.co.uk., customerservicesgroup@ef-group.co.uk., support@catercloud.com.","020) 8709 0990, 020) 8984 8484, +44 1708895450, 01708730220, 0161 337 9154, 0161 441 3443","https://rocketreach.co/euf-group-ltd-profile_b5da6f9ef42e5768, https://uk.globaldatabase.com/company/e-u-f-group-limited, https://www.sortlist.com/agency/euf-group-ltd"
EL Logistics,"enquiry@logistics.org.uk., airlogistics@airlogistics.co.uk., mac@logistics.org, info@elpersonnel.com, corporatesales@giglogistics.com, info@oceanbluelogistics.co.uk, sonny@oceanbluelogistics.co.uk","01892 552360, 01332 850021, 0370 605 0000, 01842 845 785, 01270 754 830","https://logistics.org.uk/contact-us, https://airlogisticsgroup.com/contact-us, https://logistics.org.uk/membership/member-information-services/member-advice-centre"
Ellcworth Logistics,"info@ellcworth.com., enquiry@logistics.org.uk., hello@unsworth.uk, Customs.Enquiries@unsworth.uk., corporatesales@giglogistics.com","0843 289 3050, 01892 552360","https://ellcworth.com/, https://ellcworth.com/contact/, https://rocketreach.co/jake-boateng-email_38288862"
EON  Logistics & Trading Ltd,doe.jane@eonlogistics.co.uk,"0127 660 8801, 0208 311 1667, +44 20 8311 1667","https://www.eonlogistics.co.uk/contact/, https://www.neverbounce.com/company/eon-logistics-trading/356914234, https://www.eonlogistics.co.uk/privacy-cookie-policy/"
Esselle Logistics,"operations@essellelogistics.com., enquiry@logistics.org.uk., enquiries@csellis.co.uk, hr@csellis.co.uk","0800 6894325, 01257 450991, 01892 552360, +44 (0) 151 257 6300","https://freighthub.co/listings/esselle-logistics/, https://essellesports.com/, https://find-and-update.company-information.service.gov.uk/company/11423614"
Euronox Limited,"info@euronoxltd.co.uk., J.Smith@euronox.com","+44 20 8434 7031, +44 20 3744 6699, +44 20 8434 7032, +44 (0)20 8598 2785, +44 (0)20 8586 4161","https://www.wcaworld.com/Directory/Members/64011, https://www.forwarderspages.com/united-kingdom/13255.html, http://mobile.cargoyellowpages.com/country/GB/city/ilford/company/8087"
Europa Worldwide Logistics,"info@europa-worldwide.co.uk., jdoe@europa-worldwide.com, JSmith@europa-worldwide.com, sales@europa-worldwide.hk","01322 474 000, 01322 474 500","https://opportunities-insight.britishcouncil.org/basic-page/freight-information, https://www.europa-worldwide.com/contact-us/, https://www.europa-worldwide.com/"
Eurogate Int'l Forwarding Co Ltd,"michelle.cocozza@eurogate.co.uk., verkoop@eurogatelogistics.com, eurogate@eurogate.co.uk.","+44 (0)1375 850105, +44 (0)1375 857514, +44 141 248 6011","https://azfreight.com/freight-forwarder/eurogate-logistics-ltd/, https://www.eurogate-international.com/en/contact/, https://www.lusha.com/business/2c54e77d07696286/"
Eurofreight Shipping Agencies Ltd,eurofreight@eurofreight.com.mt.,"00356 2125 2773, 0121 561 5555","https://eurofreight.com.mt/, https://eurofreight.com/, https://findit.northantstelegraph.co.uk/company/438232091439105"
Europa Shipping Services (Newcastle) Ltd.,null,+44 (0)191 428 3486,"https://www.europa-shipping.com/contact.htm, https://www.europa-shipping.com/, http://www.shippingline.org/company/gb-7419/Europa_Shipping_Services.html"
European Cargo Systems,"enquiries@europeancargo.co.uk, info@champ.aero., gbbas@cargo-partner.com, enquiries@european.aero., commercial@european.aero.",+44 1268286444,"https://www.europeancargo.co.uk/contact.html, https://www.neverbounce.com/company/ev-cargo/474399455#:~:text=The%20most%20accurate%20and%20popular,letter%5D%20%2B%20last%20(ex., https://www.europeancargo.co.uk/"
European Freight limited,"ashish@europeanfreightlimited.com., kevin@maceuropeanfreight.co.uk, arthur@maceuropeanfreight.co.uk, info@eurolinkservices.co.uk., info@ccfreight.com, sales@efret.net.","+44 20 3137 3043, +44 75 5168 5784, +44 20 8579 1150, 01952 587 034, 020 3137 3043, 01394 763016, 01304 240 466, 0121 356 1441","https://europeanfreight.net/contacts-3/, https://www.wcainterglobal.com/directory/members/69663, https://www.maceuropeanfreightlimited.co.uk/contact-us/"
EuroTurk Freight Solutions Ltd,"izmir@euroturktr.com., accounts@euroturk.co.uk, john@euroturk.co.uk, sales@euroturk.co.uk","+44 1480 470 114, +44 1480 470 126, 0 212 8526919, +441480470114, +44 1733 343483","https://euroturk.co.uk/contact-us/, https://euroturktr.com/en/contact-us/, https://www.euroturk.co.uk/en/contactus.html"
European Freight Services Ltd,"info@ccfreight.com, info@worldfreighttransport.co.uk., info@efsfreightservices.co.uk","+44 20 3137 3043, +44 20 8579 1150, +44 75 5168 5784, 0121 356 1441, 01375 851 999, 07792 733 702, +44 1252 513 300, +44 1252 378 918, +44 1480 802 420, +44 1480 432 976, 01253 205208, 07747 046 717, 01253 821297, 01394 763016, +44 (0)1282 839525","https://europeanfreight.net/contacts-3/, https://www.wcainterglobal.com/directory/members/69663, https://www.ccfreight.com/european-freight-services"
Euroswift Worldwide Logistics Ltd,null,+44 330 043 1150,"https://find-and-update.company-information.service.gov.uk/company/10659576, https://worldwidelogisticsltd.com/uk/contact-uk/, http://companycheck.co.uk/company/10659576/EUROSWIFT-WORLDWIDE-LOGISTICS-LTD"
Everex Limited,"team@everex.io, uksales@everexglobal.com, globalsealine@gmail.com, tokensale@everex.io.., contact@everex.io., sales@globalmemory.co.uk","0800 195 4453, +44 800 195 4453, 020 8867 0904, 0844 884 9073","https://www.iranwatch.org/iranian-entities/everex, https://everex.io/company/, https://everex.io/terms-of-service/"
Ewt logistics,"office@ewtdartford.co.uk., enquiry@logistics.org.uk., spedition@ewt-shipping.com","01322 276 684, 01892 552360","https://uk.linkedin.com/company/e-w-t-dartford#:~:text=Give%20the%20office%20a%20call,storage%20questions%20you%20may%20have., https://ewtdartford.co.uk/contact-us/, https://ewtdartford.co.uk/"
Excel Shipping Limited,"sales@excelshipping.com., support@excel-leisure.co.uk., sales@excelshipping.com, laurenk@excelshipping.com","+44 (0)1268 645051, +44 (0)808 1418300, 0 1268 645051","https://www.exceluk.com/shipping#:~:text=On%20this%20occasion%2C%20please%20contact,emailing%20sales%40exceluk.com., https://www.excelshipping.com/contact/, https://www.excelshipping.com/"
Ewals Cargo Care Ltd,"austen.king@uk.ewals.com., roos.ewals@nl.ewals.com.","01206 753321, 00358 10550861","https://www.returnloads.net/members/ewals-cargo-care/contact-us/, https://www.ewals.com/en/forms/contact/?country=NL, https://www.ewals.com/"
Excel Ocean Services Limited,"sales@excelshipping.com., excel80@hotmail.co.uk., enquiries@excel-a-rate.co.uk, info@excel-leisure.co.uk.","+447769965000, +44 (0)1268 645051, +44 (0)808 1418300, 07916147675, 01227 364765, 0161 724 2424","https://uk.globaldatabase.com/company/excel-ocean-services-limited, https://www.maritimejournal.com/mj-directory/excel-marine-services-ltd/contact-us/444352.contact, https://find-and-update.company-information.service.gov.uk/company/04656419"
Export Consolidation Services Ltd,"info@export-service.co.uk, control@ecs.co.ke., info.uk@nvoconsolidation.com.","01473 949076, +44 (0) 2082038203, +44 (0)161 639 0143","http://www.shippingline.org/company/gb-7528/Export_Consolidation_Services.html, https://www.consolexpress.co.uk/, https://denholmgoodlogistics.com/import-export-consolidation/"
Express Export Services Ltd,"info@express-exports.co.uk., office@itscouriers.com.","01273 466 930, 0800 454 648, +44 (0)1273 466930, +44 (0)1273 452794, +44(0)1273 466930, 0208 905 2200, +44 1273466930","https://www.express-exports.co.uk/contact-us, https://www.express-exports.co.uk/, http://mobile.cargoyellowpages.com/company/8103/sendmail/24432"
Express Worldwide Glasgow,"info@bulletexpress.co.uk, info@mailboxexpress.co.uk., ukfcr@ups.com., cs@parcelhub.co.uk","+44 (0)330 102 7500, 08080 742 587, 0141 428 3950, +44 (0) 2079490192, 0333 241 5700, +44 (0)115 934 2554, 02476 937 770, +44(0)330 102 7500","https://www.bulletexpress.co.uk/contact-us/, https://mailboxexpress.co.uk/contact/, https://www.dhl.com/gb-en/home/customer-service.html"
F V International Limited,"nigel.grainger@offspringinternational.com, bulksales@fg-int.co.uk, sales@ufinternational.co.uk.","+44(0) 208 159 3593, +44 1564 731 980, +44 (0) 13 445 8401","https://find-and-update.company-information.service.gov.uk/company/04013574, https://find-and-update.company-information.service.gov.uk/company/04013574/more, https://eventsinternational.co.uk/contact"
Extrordinair Limited,"operations@extrordinair.co.uk, arc@extrordinair.co.uk., wca@extrordinair.co.uk, wca@extrordinair.co.uk., operations@extrordinair.co.uk., arc@extrordinair.co.uk","0131 317 7277, +44 131 317 7277, +441896748806, 0114 383 0711, 01157 270018","https://www.extrordinair.co.uk/, https://www.extrordinair.co.uk/contact, https://www.iata.org/en/publications/directories/cargolink/directory/extrordinair-limited/9351/"
F.A.K International Limited,null,"01708 551564, 01708 520610, +44 (0)1708 551564","http://fakinternational.com/contacts/, https://rocketreach.co/fak-international-profile_b7c7a42cc18f6a7d, https://suite.endole.co.uk/insight/company/02323679-f-a-k-international-limited"
FAST TRAC SERVICES (UK) LTD,info@fast-trac.co.uk.,"020 231289, +44 1515 580908, +44 151 558 0908, 0344 800 4411, 0800 731 3699","https://www.fast-trac.co.uk/contact, https://www.fast-trac.co.uk/, https://m.facebook.com/p/Fast-Trac-Services-UK-Ltd-100063518982465/"
Far East Logistics Limited,"man@farintl.com, wtn@farintl.com, lhr@farintl.com, fxt@farintl.com, kdhan@fareastlogisticsbd.com., marywu@cargofe.com.cn, airlogistics@airlogistics.co.uk., info@oceanbluelogistics.co.uk, sonny@oceanbluelogistics.co.uk",01332 850021,"https://farlogistics.co.uk/contact/, https://logistics.org.uk/about-us/how-logisticsuk-is-run/the-fta-board#:~:text=Chief%20Executive%2C%20Logistics%20UK,%2C%20rail%2C%20sea%20and%20air., https://fareastrwanda.com/"
Fast Freight International,"info@fastfreight-eg.com, Email-info@fastfreightforward.co.uk., info@fastfreightforward.co.uk., info@majorcafastfreight.com, enquiries@fastshipping.co.uk","0 (02) 23494913, 0 (02) 23494915, 0 (02) 23494918, 01279354606, 0800 028 1066, +44 1469 577 799, +44 1469 577 717, 01795 431012","https://www.fastfreightforward.co.uk/contact, http://www.fastfreight-eg.com/contact/, https://www.facebook.com/fastfreightforward/videos/call-01279354606email-infofastfreightforwardcouk/1860203794145080/"
Fast Forward International,"Info@fastforward.uk.com., enquiries@fastforwarduk.org., despatch@fastforwardltd.co.uk, enquiries@evanstransport.co.uk., support@fastforwardliving.co.uk., sales@fastforwardagencyltd.co.uk.","+44 (0) 1276 919090, 07942 368567, +44 01237 4755, 01423 593758, 01827) 897661, 07795030993","https://www.evanstransport.co.uk/group/fast-forward-international, https://www.fastforwarduk.org/contact/, https://rocketreach.co/fast-forward-international-profile_b5d27e57f42e4465"
Fastrack International Ltd,"bright.efekoro@fastrackints.org, operations@fastrckints.org, sumeetragrawal81@hotmail.com, info@tracks2000.co.uk",0208 385 0660,"https://www.neverbounce.com/company/fastrack-international/372974458, https://www.fastrackinternational.co.uk/, https://6sense.com/company/fastrack-international-limited/5d9de536a7537b35bb076916"
FBA-Forwarding,"info@fba-forwarding.com, Adam@fba-forwarding.com, FBAshipping@outlook.com, fbashipuk@we-prep.co.uk","+44 (0)1983 210321, 019832103210, 020 8867 0904","https://fba-forwarding.com/contact-us-1, https://fba-forwarding.com/, https://www.teralogistics.com/forwarder/fba-forwarding-ltd/"
FCL Global Forwarding,"last@fclgf.com, info@fclworld.com., info@fcl-components.eu, sales-uk@acalbfi.co.uk","+44 121 5551040, +44 121 5551041, +44 7939934733, +44 121 555 1040, 0121 555 1040, 0121 710 1680, +44 1189 788 878","https://go2gln.com/member/812-fcl-global-forwarding.html, https://rocketreach.co/fcl-global-forwarding-ltd-email-format_b58b3dd6f9c914c9, https://rocketreach.co/fcl-global-forwarding-ltd-profile_b58b3dd6f9c914c9"
FCL UK,"info@FCL-UK.co.uk., info@fcl-components.eu, sales-uk@acalbfi.co.uk, fclweb@caa.co.uk, info@fcl.uk, info@fcl.care., Info@coramvoice.org.uk, hello@firstclasslearning.co.uk, graham@fclmotorcycles.co.uk, phill@fclmotorcycles.co.uk., sales@retail-fcl.com, info@fclworld.com.","+44 208 657 2454, +44 1189 788 878, 0330 022 1972, 01376 570345, 0808 800 5792, 0800 458 3797, +44 1256 381 400, +44 (0)20 8903 9580","https://www.fcl-uk.co.uk/contact, https://www.fcl-components.com/en/contact/sales-contacts-emea, https://www.caa.co.uk/contact-us"
FCS Solutions Limited - International Shipping Services,"SALES@FCS-SHIP.CO.UK, sales@fcs-ship.co.uk., contact@2cl.co.uk., contact@2cl.co.uk","+44 (0) 1278 420355, +44 1278 420355, 0800 389 2278, 0800 888 0000","http://www.fcsinternationalshipping.com/, https://itlaw.fandom.com/wiki/First_Customer_Shipment#:~:text=The%20term%20First%20Customer%20Shipment,actually%20shipped%20to%20a%20customer., http://www.fcsinternationalshipping.com/contact.html"
Felixstowe Clearance Company,"info@121airseacargo.com., jowood@agilitylogistics.com., enquiries@boast.co.uk, accounts@boast.co.uk, robertleek@bridgeshipping.co.uk., office@ffcl.co.uk, accounts@ffcl.co.uk, info@gwtimpex.co.uk., info@broadsidecca.co.uk., felixstowe@norman.co.uk","02083 131777, 01473 242960, +44 (0) 1394 276086, 07388631948, 01394547529, 01924 377117, 01394 286200, 01394 674577","https://www.portoffelixstowe.co.uk/partner-directory/forwarding-agents, https://www.boast.co.uk/contact-us/, https://www.bridgeshipping.co.uk/contactus.aspx"
FelkerTrans Ltd.,"felkertrans.uk@felkertrans.eu., felkertrans.uk@felkertrans.eu, contact.lgw@kamino.com.","02036092618, +44 (0) 7500860428, +44 (0)758 608 5892","http://mobile.cargoyellowpages.com/company/24458/sendmail/70009, https://uk.linkedin.com/in/felker-trans-ltd-1448795b, https://find-and-update.company-information.service.gov.uk/company/08293682"
Findlay Freight Solutions,hello@freightsolutions.com,"+44 (0) 1968 671 200, +44 (0)117 248 2623","https://rocketreach.co/findlay-fyfe-email_47831483, https://www.findlayirvine.com/contact, https://uk.linkedin.com/in/audrey-findlay-411ba55b"
FFG International (M/Cr) Ltd,"first@ffginternational.co.uk, E-Mailthomas.maringer@ffg-werke.com., info@memberlinks.co.uk., John.Smith@pinnacleffg.co.uk","0161 678 8407, +44 161 626 8686, 0161626 8686, +44 1616268686, 0845 388 7725, 0161 626 8686","https://rocketreach.co/ffg-international-manchester-ltd-email-format_b5efc639f42e7233, https://ffg-ea.com/en/contact/, http://www.shippingline.org/company/gb-7708/FFG_International_M_Cr.html"
Ferguson Logistics Management Ltd,"info@fergusonlogistics.co.uk, enquiries@fergusontransport.co.uk, solutions@shipitsgl.com., enquiries@fergusontransport.co.uk., support@onlinefilings.co.uk.","01224 954954, 01397 773 840, 020 4538 3610","https://fergusonlogistics.co.uk/contact/, https://fergusonlogistics.co.uk/, https://fergusontransport.co.uk/contact/"
First Base Freight Ltd,"INFO@FIRSTBASEFREIGHT.COM, info@shipcars.co.uk., CUSTOMER.CARE@THISISFIRSTBASE.COM.","0117 9235859, 01495 320540, 07513 898320, 01495320540, 01495 214852","https://www.shipcars.co.uk/articles/car-shipping-africa/, https://www.facebook.com/Firstbasefreightltd/, https://www.shipcars.co.uk/about-us/contacts/"
FLYSHIP LOGISTICS LTD,"Sales@flyshiplogistics.co.uk., Operations@flyshiplogistics.co.uk, Customercare@flyshiplogistics.co.uk., Accounts@flyshiplogistics.co.uk., shannu@flyshiplogistics.co.uk, Kumar@flyshiplogistics.co.uk., sales.ams@logicall.com","+44 (0) 2081444381, +442081444381, 002288679","https://www.flyshiplogistics.co.uk/contact-us/, https://www.flyshiplogistics.co.uk/, https://www.teralogistics.com/forwarder/flyship-logistics-ltd/"
Flexitrans Ltd,"sales@flexitrans.co.ukINTERNET, sales@flexitrans.co.uk., 458811sales@flexitrans.co.uk","+44 (0) 1394 458800, +44 (0) 1394 458811, 01394 458800, +44 1394 458811","https://www.flexitrans.co.uk/contact-2/, https://www.flexitrans.co.uk/, https://www.fpua.co.uk/members/name/flexitrans-ltd/"
Flynn Cargo Services Ltd,sales@flynncargo.com.,"+44 (0)1622 752020, +44 (0)1622 752042, 01622 752020, 01622 752042","http://mobile.cargoyellowpages.com/company/8111/sendmail/43551, http://www.flynncargo.com/, https://www.neverbounce.com/company/flynn-cargo/347731422"
First Point Freight Limited,enquiry@firstpointgroup.com.,null,"https://firstpointlogistics.co.uk/, https://firstpointlogistics.co.uk/services/, http://mobile.cargoyellowpages.com/company/8108/sendmail/40899"
