
International Cargo Express Pty Ltd.,"nsw@icecargo.com.au, last@icecargo.com.au, JSmith@icecargo.com.au, John@icecargo.com.au., nsw@icecargo.com.au.","+61 2 9669 7800, +61 2 9669 7802, 02 9669 7800, +61 (0)3 9338 4755, +61 (0)3 9338 4010","https://icecargo.com.au/contact/, https://icecargo.com.au/"
International Cargo Solutions,"sales@icsperth.com.au, trent@icsperth.com.au, ics@icssyd.com.au., ics@icsvic.com.au.","(02) 9317 4977, +61 (0)3 9335 4535, +61 (0)3 9335 5977, (03) 9335 4535, +61 (0)2 9317 4977","https://www.iata.org/en/publications/directories/cargolink/directory/international-cargo-solutions-nsw/38/, https://www.icsaus.com/contact-us.php"
International Freight Consolidators Pty Ltd,"Rcotter@agility.com., expair@xli.aero, BNEexpair@xli.aero","+61 3 9339 0800, +61 7 3216 2288","https://www.eifc.com.au/contact/, https://fiata.org/directory/au/"
Intramar Pty Limited,lyn@intramar.com.au.,"+61 (0)3 9338 0833, +61 (0)3 9330 1179","http://mobile.cargoyellowpages.com/company/422/sendmail/51096, http://mobile.cargoyellowpages.com/company/425/sendmail/31388"
ISS Shipping,"australia@iss-shipping.com., sydney@iss-shipping.com., portland@iss-shipping.com.au., last@iss-shipping.com","+61 2 9410 8888, +61 2 9314 1666, 02 8566 7700, (03) 5523 3939, 0409 809 576","https://www.iss-shipping.com/network/asia-pacific/head-office-sydney/, https://issshipping.com.au/pages/contact"
ir transport pty ltd,"garry.fisher@airseagroup.com.au, andrew.hurt@airseagroup.com.au, kim@haison.com.au",0437 345 532,"https://publishednotices.asic.gov.au/browsesearch-notices/notice-details/I-R-TRANSPORT-PTY-LTD-142224431/868f8bf2-7116-4ac6-8772-3674436cc706, https://airseagroup.com.au/contact-us/"
JETFAST EXPRESS PTY LTD,operations@jetfastexpress.com.,"0400500630, +61 400500630","https://jetfastexpress.com.au/contact/, https://jetfastexpress.com.au/"
J.N. Allen & Co. Pty. Ltd.,"sales@jnallen.com, sales@jnallen.com.au","+61 2 9262 2722, +61 2 9290 3606, +61 292622722","https://www.jnallen.com.au/contact/, https://seavendors.com/item/j-n-allen-co-pty-ltd/"
Just MotoBike Transport,"info@justmotobiketransport.com.au, service@motorbikemovers.com.au., John@callmtl.com.au, John@callmtl.com.au., info@justmotobiketransport.com.au.","0488 466 022, (07) 5546 6112","https://justmotobiketransport.com.au/contact-us/, https://justmotobiketransport.com.au/"
L.C. Loynes & Associates,"loynes@loynes.com.au., loynes@loynes.com.au, jane@loynes.com.au","+61 7 3393 1888, (07) 3393 1888, (07) 3393 1590","https://www.loynes.com.au/contact-us/, https://www.loynes.com.au/"
Kakouros aviation enterprises,null,null,
KALIA EXPORT IMPORT SERVICES trade as Kalia freight forwarding,kaliaexport2000@gmail.com,"02 97894900, 0414075501","https://abr.business.gov.au/ABN/View?id=26145573093, https://creditorwatch.com.au/credit/profile/26145573093/kalia-export-import-services-pty-ltd"
KBF Logistics PTY Ltd,enquiry@kbflogistics.com.au.,"0410776989, +61 410776989","https://www.kbflogistics.com.au/contact.html, https://www.kbflogistics.com.au/"
Lawson Worldwide Forwarding Pty Ltd,"info@lawsonsideloader.com.au., info@rrlawson.com.au., customs@jjlawson.com.au., sales@stockwells.com.au","(03) 9339 0700, +61 3 9621 2636, +61 2 9669 3011, +61283351202","https://azfreight.com/freight-forwarder/lawson-worldwide-forwarding-pty-ltd/, http://www.cargoyellowpages.com/en/australia/melbourne/freight-forwarders-lawson-worldwide-forwarding-pty-ltd-440.html"
Link Logistics International P/L,"china@linklogistics.com.cn, JSmith@linklogistics.com.au, service@linklogistics.com.au","0362483100, +61 3 6248 3100, +61 3 6248 4909, 0282972527","https://linklogistics.com.au/contact-us/, https://linklogistics.com.au/"
Logistix Au Pty Ltd,"administration@energylogistix.com.au., operations@energylogistix.com.au., info@logistics1.com.au, admin@logistix.net.au., admin@logistix.net.au, info@elogx.com.au.","07 5463 2744, +61 7 5463 2744, 04 1143 0064, +61 4 1143 0064, (03) 9706 6725, (03) 9706 6825","http://logistix.net.au/contact.htm, https://www.logistixau.com/"
Linko Express Cargo Pty Ltd,"service@linkoexpress.com.au., quotes@expresscargo.com.au, accounts@expresscargo.com.au, mark@express-link.com.au.",+61 2 9693 5602,"https://www.linkoexpress.com.au/about, https://www.neverbounce.com/company/linko-express-cargo/81889707"
Log Ex International Freight Pty Ltd,"sales@gava.com.au, info@log-ex.com., JSmith@icecargo.com.au","(03) 9330 2399, (02) 9310 4688","https://www.gava.com.au/contact/, http://www.log-ex.com/log-ex-english.html"
loins recycling program Ghana,"SecretaryR4S@lions.org.au, info@lions.org.au, mdhq@lions.org.uk","0401316935, +61 2 4940 8033","https://lionsclubs.org.au/our-impact/recycle-for-sight-australia/, https://www.lionsclubs.org/en/discover-our-clubs/about-leos/leo-club-advisory-panel"
Lou Valsecchi & Associates,"info@valsecchi.com.au., info@valsecchi.com.au",02 9364 5900,"https://www.valsecchi.com.au/contact-us/, https://www.valsecchi.com.au/cargo-availability/"
MAC GLOBAL FREIGHT SOLUTIONS,"Stewart@macgfs.com.au, imports@macgfs.com.au.., imports@macgfs.com.au, stewart@macgfs.com.au, stewart@macgfs.com.au., scott@macgfs.com.au., John@macgfs.com.au","03 9310 5117, +61 400 407 024, (03) 9310 5117","https://macgfs.com.au/contacts/, https://macgfs.com.au/"
Magellan Logistics,John@maglog.com.au,"+61 3 8318 9600, +61 7 3493 4169, 03 8318 9600","https://www.magellanlogistics.com.au/contact-us/, https://www.magellanlogistics.com.au/"
Magellan Logistics Pty Ltd,"John@maglog.com.au, atindra@magellanexl.com.","+61 3 8318 9600, +61 7 3493 4169, +61 (0)2 9700 7011, 03 8318 9600","https://www.magellanlogistics.com.au/contact-us/, https://www.magellanlogistics.com.au/"
Matzen Cargo Pty Ltd,"christian@matzencargo.com., John@matzencargo.com, christian@matzencargo.com","0293164482, +61 (0) 3 86058004, +61 (0)293164482, +61 (0)293167095","https://www.iata.org/en/publications/directories/cargolink/directory/matzen-cargo-pty-limited.-atf-the-matzen-family-trust/7408/, https://matzencargo.com/contact/"
Maxfill Australia Pty Ltd,"John.Smith@maxfill.com.au, info@maxfill.com.au, sales@maxfill.com.au.","+61 2 9681 6806, (02) 9681 6806, +61 296816806","https://www.neverbounce.com/company/maxfill-australia/358240733, https://www.maxfill.com.au/"
Melbourne Air & Seafreight  Services,"sales@pfs.net.au., southmelbourne@packsend.com.au, sales@mtflogistics.com.au, operations@dgair.com.au.","03 9682 2888, +61 3 8347 6100, 02 6268 5062, 02 6268 5033, 02 6268 5065, +61 (0) 3 83406300","https://www.pfs.net.au/seafreight, https://www.packsend.com.au/send/melbourne-air-and-sea-freight-services/"
Meridian Freight,"enquiries@meridianlogistics.com.au, merredinfreightline@bigpond.com",02 9792 2802,"http://www.meridianlogistics.com.au/, https://rocketreach.co/peter-marshall-email_66267849"
Melbourne Air & Seafreight Services,"sales@pfs.net.au., southmelbourne@packsend.com.au, sales@mtflogistics.com.au, operations@dgair.com.au.","03 9682 2888, +61 3 8347 6100, 02 6268 5062, 02 6268 5033, 02 6268 5065, +61 (0) 3 83406300","https://www.pfs.net.au/seafreight, https://rocketreach.co/airservices-australia-email-format_b5c463fcf42e0dc3#:~:text=The%20most%20common%20Airservices%20Australia,Airservices%20Australia%20work%20email%20addresses."
MHK CORPS PTY LTD,"mhk@mhkcorps.com., John.Smith@mhkcorps.com, John.Smith@ckmlogistics.com.au","+61 3 7012 5411, +61 466 676 584, +61 293114472","https://www.mhkcorps.com/contact-us, https://www.mhkcorps.com/"
Mount Vernon Logistics,"sales@mountvernon.net.au., enquiries@actlogistics.com.au.",+617 3890 0013,"https://mountvernon.net.au/, https://auspost.com.au/postcode/mount-vernon"
Moving Your World,"info@movingyourworld.com.au., info@movingyourworld.com.au",(02) 9575 7614,"https://movingyourworld.com.au/contact-us/, https://movingyourworld.com.au/"
Norfolk Forwarding Services,"operations@norfolkforwarding.com., analytics.dachboarddesign@gmail.com, office.administrator@infrastructure.gov.au","0427 776 790, 0414 847 142, 02 9188 8554","https://m.facebook.com/photo/?fbid=1949278591921010&set=a.215426431972910#:~:text=freight.-,Give%20us%20a%20call%20on%2057000%20or%20drop%20an%20email,operations%40norfolkforwarding.com., https://norfolkforwarding.com/contact-us/"
MTF LOGISTICS PTY LTD,"sales@mtflogistics.com.au, John.Smith@mtflogistics.com.au, daniel.latu@mtflogistics.com.au, sales@mtflogistics.com.au.",03 9376 6767,"https://www.mtflogistics.com.au/files/contact.php, https://www.lusha.com/business/5153460b35b08735/"
O'Farrell's,"n@bigpond.net.au, kevin@afd.com.au, peterofarrell@vicbar.com.au., krissy.ofarrell@live.com.au, krissy.ofarrell@gmail.com, kmitchell@deloitte.com., cormac.o@anzuk.education","+61 2 9257 8444, +61 3 9225 6761, 0412 745 774, 0431 394 224","https://rocketreach.co/melanie-ofarrell-email_66348502, https://rocketreach.co/brian-ofarrell-email_31939590"
Ocean Freight International,"ro.dl.buh.ocean-pricing@dbschenker.com., ro.dl.buh.airpricing@dbschenker.com., david@atoshipping.com, shipping.australia@gac.com","+61394270015, +61 (0) 3 83406300","https://atoshipping.com/get-in-touch/, https://www.lusha.com/business/169cbe40463a196a/"
Ordayee&co pty ltd,null,null,https://abr.business.gov.au/ABN/View?id=28667098179
Owens International Freight,last@owenstransport.com.au,+61 739085600,"https://www.neverbounce.com/company/owens-transport/357256871, https://rocketreach.co/owens-transport-ltd-profile_b5ced565f42e0985"
Oxen Logistics,"support@oxenlogistics.com.au., paul@oxenlogistics.com.au., support@oxenlogistics.com.au, hw@oxencargo.com",null,"https://oxenlogistics.com.au/contact/, https://oxenlogistics.com.au/"
Pacific Freight Link Australia PTY LTD,"sales@pacificfreightlink.com.au, sales@pacificfreightlink.com.au., info@freight-links.com.au., sales@famous.com.au","+61 406 207 442, 0406 207 442, (02) 8787 0777, (02) 8787 0707","https://www.pacificfreightlink.com.au/pages/contact, https://www.pacificfreightlink.com.au/"
Pangaea,"enquiries@pangaeanetwork.com., info@pangaeainnovations.com, hello@pangea.com.au, admissions@haileyburypangea.com, last@pangaea.net.au, Sales@PangaeaClassics.com, pangaeaadelaide@gmail.com, hello@pangaeafestival.com.au, contact@pangaea.holdings, pangaea@diffusionpr.com.","+61 401051735, +61 3 9904 6115, 0432 839 616","https://pangaeanetwork.com/contact/, https://pangaeainnovations.com/contact/"
Pacific Gate Logistics Australia Pty Ltd,John@pgl.com.au,"+612 9289 3044, +61 (0)2 9317 2749, +61 (0)2 9317 2738, +61 7 3348 1400","https://www.pglnz.com/contact-pgl/, https://www.neverbounce.com/company/pacific-gate-logistics/354130984"
Pacific Horizons International Freight,"info@pacifichorizon.co.nz, reservationsau@celebrity.com",null,"https://pacifichorizon.co.nz/contact-us/, https://www.newzealand.com/int/plan/business/pacific-horizon-travel-homes-ltd/"
Pack & Send Mt Waverley,"mtwaverley@packsend.com.au., info@onpack.com.au.","03 8849 0221, +61 3 8849 0221, (03) 8849 0221","https://www.packsend.com.au/contact-us/, https://www.packsend.com.au/couriers-victoria/mt-waverley/"
Pat & Rossi,null,null,"https://rocketreach.co/pat-rossi-email_33587658, https://www.patrickderossi.com.au/contact"
Pauls Customs & Forwarding Solutions Pty Ltd,customerservice@pcfs.com.au.,"+61 393691316, (02) 9750 6277, 040402 9565","https://www.neverbounce.com/company/pauls-customs-forwarding-solutions/347318764, https://www.dnb.com/business-directory/company-profiles.pauls_customs__forwarding_solutions_pty_ltd.1b670c698bcbd58a6c7accba56a023b9.html"
Personalised Freight Solutions,"justin@pfsglobal.com.au, kim@pfsglobal.com.au., rebecca@pfsglobal.com.au., amanda@pfsglobal.com.au, amanda@pfsglobal.com.au.","0412 483 893, 0428867980, 0400 212 186, (07) 3207 9537","https://www.facebook.com/pfsglobal.com.au/#:~:text=about%20our%20Brand%20Development%20packages,com.au%2Fpfs%2Dcreative, https://pfsglobal.com.au/contact-us"
Phoenix Freight Systems Pty Ltd,"sales@phoenixfreight.com.au, admin@phoenixfm.com.au.","+61 2 9700 0955, +61 (0)2 9700 0955, +61 (0)2 9700 0966, 02 9792 2802, (03) 8360 8111, (03) 8360 8370, 0423 772 592","https://phoenixfreight.com.au/, https://www.iata.org/en/publications/directories/cargolink/directory/phoenix-freight-systems-pty-limited/7390/"
Peter Hodder & Associates PTY Ltd,peter.oneill1@optusnet.com.au.,"(03) 9820 4366, +61 3 9645 4033, +61 3 9867 5139, 0408 221 218","https://www.dnb.com/business-directory/company-profiles.peter_hodder__associates_pty_ltd.a1686b896b9067f734988239d1a03049.html, https://www.abr.business.gov.au/ABN/View?id=90065295954"
Pilot Freight Pty Ltd,null,"+61 (0)2 8337 8877, +61 (0)2 9669 5861","https://delivers.maersk.com/contact/, http://www.pilotfreight.com/"
Premier Transport Solutions,"admin@premierms.com.au., reservations@premierms.com.au","(07) 4951 0011, 02 4271 1322, 02 4272 1608","https://premierms.com.au/charters-freight/#:~:text=Our%20experienced%20and%20friendly%20team,%40premierms.com.au., https://www.lusha.com/business/77c3730b647e9e1d/"
Pioneer International Logistics Pty Ltd,"rob.erskine@pioneerlogistics.com.au, John.Smith@pioneerlogistics.com.au, last@pioneerlogistics.com.au",null,"https://rocketreach.co/pioneer-international-logistics-profile_b5e14708f42e6ad6, http://mobile.cargoyellowpages.com/australia/sydney/company/491"
Priority Cargo Logistics,info@prioritycargo.com.au.,"(02)92829799, (03)96701686, (02) 9282 9799, (03) 9670 1686, 0292829799, +61 (0)3 9670 1686, +61 3 9670 1686, +61 (0)2 9282 9799, +61 (0)2 9282 9766","https://www.prioritycargo.com.au/contact-us/, https://www.prioritycargo.com.au/"
Poseidon Freight Pty Ltd,freight@poseidonfreight.com.,"+61 2 8338 0633, +61 283380633","https://www.poseidonfreight.com/, https://www.lognetglobal.com/specialty/perishables/members/95697"
Professional Freight Services,"sales@pfs.net.au., operations@dgair.com.au., nq@localfreight.com.au.","(03) 9335 2499, (03) 9335 2265, +61 393352499, 03 9330 4981, 0455 455 085","https://www.pfs.net.au/, https://www.pfs.net.au/contact-us"
PROFESSIONAL FREIGHT SERVICES PTY LTD,sales@pfs.net.au.,"(03) 9335 2499, (03) 9335 2265, +61 393352499","https://www.pfs.net.au/contact-us, https://www.pfs.net.au/"
Quickfreight International,"qfrt@quickfreightint.com.au., operations@dgair.com.au., polarcargo@wexco.com.au.","+61 3 9335 1877, (03) 9335 1877, +61 2 9317 5888, +61 2 9317 2066","https://www.quickfreightint.com.au/contact_us.php, https://www.quickfreightint.com.au/"
PT. GOLDEN OCEAN INTERNATIONAL,"ir@goldenocean.no., info@golden-ocean-line.com., operation@goldenocean.no, gslsales@goldstarline.com.",null,"https://www.goldenocean.bm/contact/, https://www.goldenocean.bm/"
Professional Freight SerVICes Pty Ltd,sales@pfs.net.au.,"(03) 9335 2499, (03) 9335 2265, +61 393352499","https://www.pfs.net.au/contact-us, https://www.pfs.net.au/"
R.Brewer & Associates International,"info@cambridgeinternational.org, nourish.eden@gmail.com.",null,"https://www.courierstracking.com/r-brewer-associates-international-contact-phone-number-address-2/, http://www.shippingline.org/company/au-11613/R_Brewer_Associates_International.html"
RACER FREIGHT SERVICES,"logistics@racerfregiht.com.au., logistics@racerfreight.com.au., mohammedshameem@racerfreight.com.au., John@raceraust.com, sales@HyperRacer.com.","+61 2 9607 9999, 02 9607 9999","https://www.facebook.com/freightofiji/#:~:text=Any%20concerns%20please%20contact%20logistics,call%20(02)%209607%209999., https://racerfreight.com/contact-us/"
Red Nav Pty Ltd,"admin@rednav.com.au, customerservice@redhat.com, admin@reddogminingcivil.com.",+61 401 309 961,"https://rednav.com.au/contact-us/, https://rednav.com.au/about-us/"
Regroup Logistics Pty Ltd,"cs@regrouplogistics.com.au., info@regrouplogistics.com.au.",+61 383947640,"https://regrouplogistics.com.au/, https://www.olofamily.com/Shop/ContactUs_1440.html"
Raw Global,"enquiries@rawglobal.com.au, jane@rawglobal.com.au","+612 9138 3220, +61 3 9310 3463","https://rawglobal.com.au/contact/, https://www.lusha.com/business/44b8ebee242a9e75/"
Roman transport Pty ltd,null,null,"https://www.dnb.com/business-directory/company-profiles.roman_transport_pty_ltd.296aaa1117dcb9e2da69f69afcd7d87e.html, https://www.romitransport.com/terms.html"
Ross Fehlberg Pty Ltd,null,null,"http://mobile.cargoyellowpages.com/company/512/sendmail/68984, https://www.lusha.com/business/6bf856fa3f4802a6/"
RGD Transport,null,null,"https://rgdlogistics.com.au/contact-us/, https://nationaldirectory.com.au/rgdtransport/contactus"
ernational.com.au/"
Roman transport Pty ltd,null,null,"https://www.dnb.com/business-directory/company-profiles.roman_transport_pty_ltd.296aaa1117dcb9e2da69f69afcd7d87e.html, https://www.romitransport.com/terms.html"
Rem International Pty Ltd,"info@rem-int.com., customerservice@remsystems.com.au., John@rem-int.com","+613 9356 4931, +61 3 9086 5846, +61 383909000","http://www.shippingline.org/company/au-11717/Rem_International_Pty_Ltd.html, https://rem-int.com/"
Ridgeway International Australia,"info@dahuaaustralia.com.au., aden.ridgeway@gmail.com, aden.ridgeway@coxinallridgeway.com.au.",null,"https://ridgewayintl.com/, https://ridgewayintl.com/wp-content/uploads/2017/05/Ridgeway-North-America.pdf"
RGD Transport,"admin@rgdlogistics.com.au., email@teamtransport.com.au, admin@bblock.com.au., rgd@rdunwellandson.com.au., mottlecah@rdunwellandson.com.au.","(03) 6240 7682, 0429 801 292","https://rgdlogistics.com.au/contact-us/, https://nationaldirectory.com.au/rgdtransport/contactus"
Ross Fehlberg Pty Ltd,null,"+61 (0)2 9310 3599, +61 (0)2 9310 2181, 02 9086 9090","http://mobile.cargoyellowpages.com/company/512/sendmail/68984, https://www.lusha.com/business/6bf856fa3f4802a6/"
Savino Del Bene Australia Pty Ltd,adelaide@savinodelbene.com.,null,"https://www.savinodelbene.com/contact-us/, https://www.savinodelbene.com/new-opening-in-perth-australia/"
Schenker Int'l Australia  Pty Ltd,ro.sm.buh.customer-service-land@dbschenker.com.,"+61 2 9333 0470, +61 2 9333 0468, +61 435 967 942","https://www.dbschenker.com/au-en/contact, https://www.dbschenker.com/ro-en/contact"
Russell Bayliss Freight Consultancy and Brokers,"gazette.publisher@asic.gov.au., email@aboveground.com.au., russell.bayliss@proximity.com.au","+61400500630, 0418 605 394, (03) 9877 9990, (03) 9877 9992","https://www.facebook.com/BaylissGlobal/, https://www.courierstracking.com/russell-bayliss-freight-consultancy-and-brokers-contact-phone-number-address/"
Seawings Shipping Pty Ltd,null,(02) 9669 1611,"http://www.shippingline.org/company/au-12319/Seawings_Shipping_Pty_Ltd.html, https://www.3plmanager.com/3pl-directory/listing/seawings-shipping-pty-ltd"
Seatram Australia P/L,"enquiries@seatramaustralia.com.au., John@seatramlogistics.com.au","(02) 9772 2588, +61 3 9917 2557, +61 (0)2 9663 5888, +61 (0)2 9663 5860, +612 9772 2588","https://www.seatram.com.au/contact-us-main/, http://www.seatramaustralia.com.au/contact-us"
Shiprite International,sales@shipriteinternational.com.au.,"(03) 9390 0449, +61 3 9390 0449, 02 8304 4700","https://www.shipriteinternational.com.au/contact-us/, https://www.shipriteinternational.com.au/"
Skyline International Services,"info@skyline.com.au., skyinternational@smccd.edu., s.dudani@skylineimmigration.com., info@sic.edu.au.","07 3268 7744, +61 2 9096 8944","https://sic.edu.au/contact/, https://skyline.com.au/contact/"
Shohphord global cargo ltd,"shohphordglobal.cargo@gmail.com, md@shohphordlogistics.com.",null,"https://shohphordlogistics.com/, https://www.facebook.com/shohphordgloballogistics/"
Strang Pty Ltd,null,null,https://www.stxgroup.com.au/contact-us
Star Freight Services Pty Ltd,fwdgamd@jbsindia.com.,null,"https://www.neverbounce.com/company/star-freight-services/446545774, https://www.dnb.com/business-directory/company-profiles.star_freight_services_pty_ltd.e368bff6c3ab85371657ac09df4a4edd.html"
Student Freight Australia,"freight@jcu.edu.au, info@transcocargo.com.au, adelaide.mailroom@teamglobalexp.com, sales@faagroup.com.au, enquiries@pta.wa.gov.au.",+61 3 9357 7228,"https://secure.jcu.edu.au/app/contact/index.cfm?fuseaction=public&type=extDept&method=expand&department=766, https://www.excess-international.com/student-shipping-to-australia/"
STS CARGO PTY LTD,"customercare@stscargo.com.au, delivery@stscargo.com.au, info@themeansar.com, transportwa.sts@gmail.com.","02 8774 3497, 0420 852 091, 02 8774 3429, 0493 137 409, 0434249372","https://stscargo.com.au/, https://www.stslogistics.com.au/"
SYNERGY FREIGHT MANAGEMENT PTY LTD,salesusa@clsynergy.com.,"+61 410 355 355, +61 487 655 220","https://www.synergyfreight.com.au/contact/, https://www.synergyfreight.com.au/"
TCF International Pty Ltd,jane@tcfinternational.com.au,"02 8336 9000, +61 (0)2 8336 9000, +61 2 8336 9000, +61 7 5576 3700","https://www.tcfinternational.com.au/contact-us, https://www.tcfinternational.com.au/"
TFG Global Pty Ltd,john.mckay@tfginternational.com,"+6139090 7546, +61 3 9090 7546, 03 9357 6061, 0413 734 944, 0413 210 091","https://tfgglobal.com.au/contact/, https://tfgglobal.com.au/"
TNP Global Logistics Pty Ltd,"sales@tgl.co, info@nowglobal.net., sales@nowglobal.net.",null,"https://tnpgloballogistics.com.au/, https://www.linkedin.com/company/tnp-global-logistics-pty-ltd"
Transco Cargo,"info@transcocargo.com.au., info@transcocargo.com.au, John@transcocargo.com.au","+61 4 1097 0060, +61 3 9790 0677, +61 3 9357 7228, +61 3 9703 2255","https://www.instagram.com/transco_cargo/#:~:text=matter%20the%20distance.-,For%20more%20information%20on%20Transco%20Cargo%2C%20please%20e%2Dmail%20us,Cargo%20%23Australia%20%23SriLanka%20%23welovetodeliver, https://www.transcocargo.com.au/contact-us/"
Tradeway.Com.Au,7829slon@tradway.net.au.,"+61 2 9911 1555, 0409 186 336","https://www.tradeway.com/contact-us, https://www.courierstracking.com/tradeway-com-au-contact-phone-number-address/"
TPF Forwarding Network (Australia),"sales@eightydays.co.nz, Rene.pennino@ctonet.com, bruceh@deancargo.com.au","+61 (0)2 9695 2900, +61 (0)2 9695 1458, +61 (0)3 9646 4499, +613 9520 1111","https://tpfnetwork.org/, https://azfreight.com/freight-forwarder/epl-international-tpf-forwarding-network-australia/"
Tradewinds Customs & Freight,"action@twcf.com.au., operations@freight-biz.com.au","+61 7 32673448, 07 3115 1251","https://www.tradewindscustomsfreight.com.au/contact-us, https://www.tradewindscustomsfreight.com.au/"
Transitainer WA Pty Ltd,KellyT@transitainerwa.com.au,null,"https://transitainerwa.com.au/contact-us/, https://transitainerwa.com.au/"
Uniair Cargo,"enquiries@uniaircargo.com.au, inge@uniaircargo.com.au, info@uniaircargo.com.au, info@uniaircargo.com.au.","+612 8068 5200, +61 413 445 835, 02 8068 5200, 0413445835, +61413445835","http://www.uniaircargo.com.au/contact-us/, http://www.uniaircargo.com.au/"
TSL Australia,"John@tslaustralia.com, John.Smith@tslaustralia.com, admin@tslaustralia.com, allan@tslaustralia.com, oscar@atsl.com.au, bob@atsl.com.au.","0395338886, +613 9533 8886, +613 9525 0801, +61431342862, +61(0)439565204, +61 3 9339 4000","https://www.tslaustralia.com/contact-us/, https://www.wcaprojects.com/directory/members/70270"
Transolve Global,"sales@transolve.com.au., sales@transolve.com.au","+61 2 9267 8445, (02) 9267 8445","https://www.transolve.com.au/contact/, https://www.transolveusa.com/contact/"
Transworld Shipping,"tgc@transworld.com., ian@transworldfreight.com.au.","(03) 9330 1123, +61 3 9330 1123, (03) 9330 1930","https://www.transworld.com/, https://transworldfreight.com.au/"
Unified Freight Solutions,"info@ufsau.com., John@ufsau.com, accounts@unifedfreight.com.au.","(03) 9557 6360, 0477 426 846","https://au.linkedin.com/company/unified-freight-management#:~:text=Please%20don't%20hesitate%20to,to%20you%20in%20the%20future., https://ufsau.com/"
Venture Freight Australia,"sales@venturefreight.com.au, info@venturefreight.com.au","+61 3 9422 8017, +61394080044, +61394080088","https://venturefreight.com.au/contact/, https://new.venturefreight.com.au/contact/"
Vantage Freight Services Pty Ltd,info@vantagecustoms.com,02 9700 1786,"https://www.vantagefreight.com.au/contact-usxxxx/, https://www.vantagefreight.com.au/"
WATTLE WORLWIDE LOGISTICS PTY LTD,"sales@wattlelogistics.com.au., tw@unicon-intl.com.au, John@jarwil.com.au, QLsaleshireTAS@qube.com.au","+61 2 9264 2655, +61 2 9280 0518, +61 2 9280 0838","https://wattlelogistics.com.au/contact/, https://wattlelogistics.com.au/"
WACO Australia Pty Ltd,"headoffice@wacokwikform.com.au, stepheng@wacoint.co.za, last@wacokwikform.com.au, info@wacoafrica.co.za, enquiry@starscaffolds.com.au","(02) 8399 9100, (02) 9684 8888, (02) 9898 0946, +61 2 8399 9100, 07 3395 5933","https://www.wacokwikform.com.au/contact-us/, https://wacoaustralasia.com.au/contact-us/"
Webimage Shipnet,sales@shipnet.no.,07 3861 0211,"http://www.shippingline.org/company/au-14260/Webimage_Shipnet.html, https://www.courierstracking.com/webimage-shipnet-contact-phone-number-address/"
Wilson Logistics Pty Ltd,"info@wilsonlogistics.com, ITManagersGroup@wilsonlogistics.com",null,"https://wilsonlogistics.com/contact/, https://www.neverbounce.com/company/wilson-logistics/403625120#:~:text=The%20most%20accurate%20and%20popular,wilsonlogistics.com)%20and%20first."
WORLDMOVERS INTL FORWARDING AUSTRALIA,"export.sales@alsworldmovers.co.uk., sales@worldmoving.co.nz.",null,"https://www.alsworldmovers.co.uk/international-removals/shipping-and-moving-to-australia, https://www.alsworldmovers.co.uk/contact-us"
